order_date,region,parcel_volume
2022-11-13,SG,375
2023-10-03,TH,350
2024-07-25,TH,401
2023-05-03,PH,505
2023-03-28,TH,364
2024-04-28,PH,611
2023-08-04,TH,353
2023-08-11,SG,435
2023-06-24,ID,918
2023-07-08,SG,393
2023-02-24,VN,224
2023-05-29,VN,310
2024-12-19,TH,311
2022-02-19,MY,398
2024-01-14,TH,353
2022-03-26,TH,303
2023-10-30,ID,872
2024-04-07,SG,434
2022-12-24,ID,736
2023-11-11,TH,2445
2023-10-02,SG,438
2023-08-15,SG,446
2022-09-15,MY,465
2024-01-18,TH,285
2023-04-16,ID,2057
2023-05-27,SG,389
2022-02-12,PH,368
2022-12-16,PH,798
2022-10-28,MY,537
2022-10-24,PH,513
2023-02-11,VN,249
2024-05-28,TH,425
2022-06-15,VN,286
2022-03-30,PH,395
2022-06-10,MY,549
2022-08-13,PH,456
2022-06-21,VN,333
2022-10-26,VN,232
2022-06-04,MY,544
2022-11-12,VN,265
2024-08-22,TH,431
2024-04-11,VN,281
2024-10-07,PH,887
2024-12-28,SG,400
2024-01-12,SG,323
2024-06-06,PH,494
2024-06-03,TH,440
2023-06-11,TH,440
2024-01-27,MY,478
2023-10-25,VN,259
2024-07-03,VN,343
2024-10-06,MY,690
2022-05-14,ID,851
2024-05-02,TH,350
2023-10-08,TH,666
2024-07-17,ID,1009
2024-04-03,ID,1800
2023-04-28,VN,288
2023-03-12,MY,542
2022-04-29,MY,1195
2023-05-20,ID,869
2024-09-24,PH,593
2024-06-19,MY,643
2024-05-30,SG,427
2024-05-12,MY,673
2022-10-16,MY,543
2024-06-13,ID,945
2023-06-25,TH,411
2023-04-01,ID,836
2022-10-27,VN,232
2023-08-26,VN,306
2023-02-26,PH,448
2023-08-01,VN,324
2023-04-11,TH,560
2022-12-31,TH,472
2024-09-07,PH,832
2022-08-23,PH,438
2024-04-26,PH,456
2022-11-11,PH,2450
2023-12-15,ID,707
2024-06-17,PH,678
2022-01-23,SG,535
2024-07-06,TH,420
2024-01-02,SG,360
2023-12-16,MY,509
2022-07-18,PH,578
2024-08-07,SG,434
2024-01-02,MY,548
2022-03-01,MY,529
2022-08-17,MY,598
2024-10-21,PH,605
2023-05-26,ID,788
2023-08-08,MY,618
2023-05-15,ID,905
2023-04-17,VN,303
2024-01-31,MY,724
2022-10-20,MY,639
2022-05-16,VN,294
2023-03-08,PH,450
2022-07-14,SG,366
2022-03-03,VN,218
2024-11-10,SG,910
2023-03-21,MY,524
2022-05-02,MY,77
2023-05-05,SG,356
2024-03-12,SG,412
2022-02-02,VN,23
2022-04-06,MY,494
2022-10-20,VN,235
2024-06-28,TH,377
2023-03-23,MY,502
2022-01-14,PH,297
2022-02-06,PH,414
2022-12-14,SG,317
2024-08-11,ID,963
2023-04-08,TH,396
2024-11-08,PH,1000
2024-01-03,ID,712
2024-12-22,VN,287
2022-03-02,MY,410
2023-08-25,VN,294
2022-01-07,PH,364
2024-03-01,SG,342
2024-07-10,TH,427
2024-02-17,TH,335
2024-11-26,MY,594
2024-11-28,ID,861
2023-03-01,SG,346
2022-03-13,MY,506
2024-10-27,SG,654
2022-12-15,PH,746
2022-04-19,VN,295
2024-01-17,SG,353
2022-04-18,TH,407
2024-08-06,SG,436
2023-08-20,TH,399
2022-05-24,ID,811
2024-10-28,VN,354
2022-10-17,PH,479
2023-07-17,TH,426
2023-08-14,SG,422
2023-12-19,ID,874
2023-12-25,MY,566
2022-11-07,SG,673
2024-12-08,PH,935
2024-06-02,PH,598
2023-01-31,ID,733
2022-09-09,VN,749
2024-10-22,VN,308
2022-04-19,TH,481
2022-09-27,MY,513
2023-05-15,VN,365
2023-08-19,ID,908
2023-10-27,PH,466
2024-10-05,TH,393
2023-03-14,VN,259
2023-08-08,TH,438
2023-12-24,SG,403
2022-05-15,SG,389
2022-06-14,VN,339
2023-04-24,PH,526
2022-06-02,PH,424
2023-07-18,PH,596
2024-04-24,PH,566
2024-07-23,VN,362
2024-11-13,MY,578
2023-07-29,VN,319
2023-11-21,TH,374
2023-04-21,MY,78
2024-03-02,PH,489
2022-01-27,MY,737
2023-08-18,SG,372
2024-02-15,SG,483
2022-11-09,SG,648
2022-06-27,PH,568
2023-11-07,ID,1547
2023-09-09,SG,1243
2022-03-02,PH,407
2023-12-30,ID,764
2023-02-17,ID,686
2024-08-12,SG,511
2023-02-25,MY,523
2022-09-23,VN,246
2024-04-05,ID,1858
2024-12-11,SG,737
2023-11-18,PH,508
2023-09-09,ID,2682
2022-04-25,ID,1638
2023-02-22,ID,697
2024-05-27,SG,464
2023-06-14,MY,559
2024-10-25,VN,251
2024-06-16,PH,614
2023-12-06,SG,392
2023-10-13,VN,240
2024-09-13,MY,577
2024-01-24,ID,773
2022-12-21,SG,306
2023-11-13,PH,526
2022-03-27,PH,490
2022-09-04,VN,314
2024-03-30,PH,521
2022-09-10,SG,366
2024-12-28,PH,775
2024-12-02,ID,974
2023-09-18,PH,566
2024-06-22,TH,401
2022-02-26,VN,262
2024-09-30,TH,406
2022-09-10,VN,307
2022-07-30,PH,485
2023-07-01,SG,459
2023-10-31,TH,353
2023-12-14,PH,764
2023-04-18,MY,1431
2022-08-24,SG,390
2023-04-04,PH,473
2023-08-29,VN,308
2023-08-15,MY,649
2024-05-01,ID,873
2022-09-16,PH,462
2024-06-14,ID,1003
2022-07-28,TH,305
2023-02-03,VN,412
2022-12-02,ID,681
2023-10-10,SG,1396
2024-06-14,SG,459
2022-08-16,TH,334
2022-09-10,MY,505
2024-10-12,ID,913
2023-09-17,SG,436
2023-06-20,MY,683
2022-10-25,SG,227
2023-03-19,PH,510
2024-11-25,SG,465
2023-08-23,VN,309
2023-02-02,VN,374
2023-02-06,VN,268
2024-09-01,MY,688
2022-03-10,TH,251
2024-10-04,VN,296
2024-10-21,TH,440
2023-06-24,MY,598
2022-09-20,TH,390
2022-10-15,SG,328
2022-03-15,SG,361
2024-02-07,SG,769
2024-07-28,TH,470
2023-12-30,VN,369
2024-05-17,SG,452
2023-11-01,TH,370
2023-01-25,VN,20
2024-11-11,MY,4311
2023-12-22,TH,289
2024-07-15,SG,496
2024-03-15,TH,345
2023-12-22,VN,259
2024-01-28,PH,544
2022-03-10,PH,327
2023-07-07,SG,386
2023-12-10,TH,626
2022-08-07,PH,496
2023-08-07,MY,635
2024-08-19,PH,634
2024-08-13,SG,477
2022-04-13,SG,374
2023-08-04,ID,882
2023-01-10,MY,519
2023-02-20,TH,375
2024-02-22,PH,396
2024-07-13,TH,450
2022-02-25,PH,319
2023-09-01,TH,321
2022-07-19,TH,372
2023-01-20,PH,363
2023-07-14,ID,852
2024-05-03,TH,382
2024-04-11,TH,596
2023-10-20,SG,370
2023-05-28,ID,974
2022-12-12,TH,1221
2024-12-17,ID,926
2023-07-23,MY,630
2024-10-09,ID,1642
2024-04-15,MY,962
2022-02-24,MY,447
2023-10-09,SG,705
2023-04-15,VN,289
2022-04-27,ID,1722
2024-01-11,ID,756
2024-04-09,VN,316
2023-08-14,VN,349
2024-03-04,TH,388
2023-01-23,PH,493
2023-03-03,VN,237
2024-04-10,ID,138
2022-04-30,ID,2001
2023-01-04,TH,386
2024-03-04,VN,290
2024-01-11,VN,271
2024-10-13,VN,327
2023-09-28,ID,773
2022-03-23,TH,307
2024-12-12,PH,2018
2024-05-04,PH,523
2024-09-18,ID,903
2024-05-26,ID,1020
2023-05-01,TH,370
2024-07-20,TH,404
2024-04-18,TH,463
2022-01-05,ID,620
2024-05-09,SG,406
2022-07-31,VN,337
2024-07-21,SG,490
2023-04-14,SG,346
2022-10-27,SG,365
2024-02-29,TH,273
2023-07-21,PH,499
2023-07-04,TH,414
2023-01-29,TH,352
2023-09-12,MY,571
2022-02-22,MY,503
2024-12-05,SG,375
2023-07-29,ID,882
2023-04-27,PH,484
2023-03-25,PH,497
2024-05-08,PH,550
2024-05-03,ID,875
2024-06-05,MY,604
2023-08-06,SG,425
2023-03-16,VN,225
2023-06-30,TH,319
2024-04-07,TH,404
2022-03-12,MY,452
2023-06-07,VN,275
2024-08-29,ID,888
2023-05-25,SG,374
2022-04-22,TH,308
2023-07-14,PH,500
2022-06-26,SG,441
2024-04-07,PH,569
2023-02-01,TH,290
2024-04-23,PH,600
2024-01-29,SG,449
2022-05-26,VN,263
2023-06-09,ID,813
2022-09-21,SG,331
2023-09-25,TH,449
2024-01-16,MY,522
2023-05-22,VN,362
2023-06-22,ID,835
2023-09-07,SG,575
2022-11-18,VN,196
2022-04-27,VN,250
2024-11-19,PH,579
2024-09-10,SG,459
2024-02-24,ID,875
2024-02-09,PH,439
2022-11-10,MY,1005
2022-12-12,SG,1508
2022-06-04,ID,806
2024-03-28,SG,349
2023-08-14,MY,643
2023-12-11,SG,675
2024-10-24,VN,279
2022-12-04,TH,314
2023-07-30,PH,562
2023-06-26,SG,478
2024-03-10,MY,586
2024-11-24,TH,366
2023-07-24,ID,901
2023-01-10,VN,521
2023-12-22,MY,523
2024-08-27,MY,694
2022-05-08,ID,1327
2022-04-17,PH,435
2022-02-09,PH,334
2024-12-06,VN,271
2023-09-15,VN,268
2024-02-23,SG,363
2024-09-07,ID,1383
2022-04-19,SG,389
2022-07-10,ID,860
2022-02-13,MY,492
2023-12-06,TH,359
2023-12-01,ID,757
2024-03-05,VN,304
2023-08-30,ID,848
2024-09-15,PH,589
2022-10-29,ID,758
2022-05-13,PH,409
2024-04-25,VN,310
2024-11-26,ID,910
2024-06-17,VN,354
2023-01-09,SG,379
2024-12-18,VN,249
2024-12-05,ID,856
2022-11-29,SG,353
2022-01-14,SG,268
2022-05-28,MY,588
2022-01-17,ID,671
2024-07-17,SG,412
2024-12-09,VN,525
2022-09-16,TH,300
2023-01-06,TH,292
2024-03-26,ID,853
2024-05-25,SG,474
2024-03-10,VN,292
2022-05-01,VN,278
2024-08-17,ID,970
2023-05-25,TH,327
2022-08-14,ID,862
2023-11-22,VN,223
2022-03-08,PH,421
2023-02-20,VN,276
2022-10-21,SG,542
2023-07-17,ID,958
2022-05-29,PH,526
2023-12-03,VN,282
2023-08-21,MY,647
2024-11-11,ID,6640
2022-06-08,PH,425
2022-07-01,TH,349
2024-08-12,ID,1076
2024-12-05,VN,245
2023-06-28,SG,408
2024-08-21,VN,339
2022-12-18,TH,359
2024-04-28,VN,330
2022-05-03,MY,78
2024-05-20,TH,445
2022-02-01,VN,26
2024-02-10,VN,29
2023-03-08,MY,453
2023-12-01,PH,536
2024-10-03,VN,260
2022-07-24,MY,572
2024-08-04,VN,354
2022-08-08,VN,321
2022-06-10,ID,762
2024-02-19,PH,540
2022-11-17,VN,225
2024-08-14,ID,930
2023-05-19,PH,476
2024-11-08,SG,753
2023-11-09,SG,759
2023-05-05,PH,467
2022-02-19,TH,288
2023-08-13,TH,411
2023-06-20,VN,357
2024-02-09,SG,801
2023-05-16,VN,312
2022-01-09,SG,342
2022-04-09,ID,754
2024-06-26,VN,359
2023-01-01,SG,380
2024-09-18,SG,408
2022-09-11,ID,815
2023-09-28,PH,432
2024-06-30,PH,643
2022-12-16,MY,410
2022-03-01,VN,238
2023-07-07,MY,529
2022-10-26,TH,297
2022-12-06,TH,340
2023-12-05,PH,691
2023-08-24,MY,528
2024-09-26,SG,393
2023-12-19,VN,272
2022-04-26,TH,331
2022-02-28,MY,506
2022-03-05,SG,304
2023-08-10,MY,603
2024-09-05,SG,481
2024-08-18,MY,705
2024-03-13,PH,466
2024-07-16,VN,359
2024-07-05,SG,424
2022-06-14,TH,383
2023-03-12,PH,453
2024-11-05,TH,607
2024-08-11,MY,704
2023-08-16,TH,339
2022-12-22,PH,825
2024-09-28,VN,309
2023-09-16,ID,875
2023-02-08,VN,218
2022-09-20,ID,799
2022-09-08,VN,374
2022-03-23,PH,447
2024-02-13,PH,527
2022-02-24,VN,221
2023-08-09,VN,293
2023-12-08,MY,741
2022-12-19,TH,352
2024-12-16,VN,315
2022-07-13,SG,379
2022-10-07,VN,319
2024-05-13,MY,607
2024-02-24,SG,382
2023-05-04,ID,785
2024-01-18,MY,504
2023-10-01,MY,576
2023-12-21,SG,336
2024-10-24,SG,418
2022-05-27,ID,742
2022-05-31,VN,274
2024-06-09,MY,700
2022-10-01,MY,461
2023-07-26,VN,265
2023-09-12,SG,421
2023-10-22,ID,874
2023-11-30,MY,523
2022-11-16,SG,345
2022-04-20,PH,411
2024-09-21,PH,578
2022-02-21,MY,451
2024-12-16,SG,471
2023-09-01,ID,781
2024-03-18,VN,314
2022-10-22,PH,434
2024-04-14,MY,951
2022-07-17,ID,830
2024-01-10,SG,362
2022-05-16,SG,415
2022-01-06,TH,298
2024-02-06,ID,799
2022-04-23,TH,318
2024-07-19,PH,593
2024-11-29,SG,390
2022-07-22,ID,773
2022-08-11,PH,432
2023-07-02,TH,397
2022-02-25,VN,202
2023-09-30,MY,596
2022-11-08,VN,527
2023-08-09,SG,410
2023-09-04,MY,620
2024-02-28,TH,301
2024-05-15,TH,432
2022-10-05,VN,289
2022-07-06,PH,495
2023-01-11,VN,434
2024-05-04,ID,942
2022-07-25,VN,323
2022-12-20,TH,303
2024-03-20,PH,468
2024-11-30,MY,551
2023-11-30,ID,758
2024-10-21,VN,352
2024-03-18,SG,441
2023-02-13,PH,481
2023-06-25,MY,647
2022-06-19,PH,543
2022-10-21,PH,398
2022-07-15,MY,541
2022-10-03,TH,352
2022-05-17,VN,295
2024-01-28,MY,550
2024-04-28,TH,418
2023-04-21,PH,477
2022-01-17,PH,344
2024-09-07,VN,508
2022-09-05,VN,389
2023-04-01,PH,444
2022-06-07,PH,527
2024-06-21,MY,631
2023-10-26,ID,744
2023-01-31,TH,344
2024-08-27,TH,401
2023-04-06,PH,440
2022-01-30,TH,272
2022-12-27,TH,331
2022-02-20,VN,249
2022-04-06,VN,250
2023-12-11,ID,1461
2022-07-06,MY,555
2023-01-20,VN,650
2023-11-16,TH,313
2023-04-29,SG,376
2024-01-12,PH,415
2022-07-30,MY,568
2022-01-17,VN,359
2022-01-25,VN,639
2022-02-15,SG,336
2022-01-15,PH,339
2022-04-23,VN,297
2024-07-31,MY,641
2023-03-10,MY,530
2023-07-22,MY,628
2024-12-02,TH,382
2024-10-06,VN,429
2024-10-30,VN,266
2022-12-06,PH,732
2022-09-17,VN,246
2024-02-03,TH,332
2023-05-23,TH,419
2023-05-17,SG,395
2024-05-18,SG,441
2023-05-17,MY,563
2023-06-22,SG,387
2023-03-10,SG,317
2023-03-12,VN,314
2024-08-23,SG,401
2022-01-27,PH,369
2023-09-19,MY,656
2024-06-14,TH,389
2024-11-25,ID,1005
2022-09-10,TH,317
2024-11-16,SG,402
2023-08-06,MY,618
2024-06-13,VN,310
2023-10-24,MY,568
2023-06-24,VN,347
2024-06-22,PH,624
2024-01-03,TH,141
2023-07-18,ID,906
2023-08-22,SG,473
2024-05-13,ID,1010
2023-01-24,MY,109
2023-05-13,VN,258
2024-01-21,TH,336
2022-07-26,ID,813
2022-04-15,TH,98
2024-05-20,ID,1059
2022-04-20,TH,427
2023-05-18,ID,770
2024-10-25,ID,865
2023-07-07,PH,450
2023-05-14,SG,421
2022-04-12,VN,276
2023-11-04,TH,482
2023-04-20,MY,1420
2023-08-05,SG,414
2023-05-27,VN,330
2023-06-24,SG,443
2024-02-02,VN,566
2024-03-15,ID,842
2023-01-03,VN,131
2022-12-24,PH,980
2022-09-20,SG,372
2022-08-03,TH,326
2024-07-01,SG,457
2023-05-07,TH,394
2023-04-25,VN,351
2022-07-20,ID,781
2024-03-09,VN,297
2024-06-26,SG,441
2023-12-06,VN,282
2022-03-28,SG,374
2022-10-01,PH,460
2023-02-17,VN,232
2022-04-01,TH,317
2024-08-10,VN,354
2022-05-11,TH,347
2022-11-11,VN,1567
2023-01-27,ID,612
2022-05-19,VN,253
2024-05-24,TH,354
2023-02-04,MY,466
2023-05-19,SG,394
2024-07-20,MY,652
2024-05-14,TH,433
2024-12-15,TH,328
2023-01-12,SG,462
2022-03-06,ID,699
2023-08-20,PH,569
2024-08-24,MY,586
2024-06-11,TH,406
2023-05-08,ID,925
2023-01-15,ID,775
2024-05-01,VN,313
2023-04-21,TH,314
2024-05-30,VN,316
2023-12-07,PH,654
2023-05-19,TH,315
2024-12-12,ID,3937
2024-05-28,ID,965
2022-12-04,ID,733
2024-08-17,VN,348
2024-10-13,ID,977
2022-06-29,MY,548
2023-05-26,PH,473
2022-06-17,TH,311
2022-02-24,PH,344
2023-06-12,TH,373
2024-07-22,VN,382
2024-09-22,ID,1027
2024-06-04,MY,620
2024-10-06,PH,691
2022-06-11,ID,854
2022-07-15,VN,287
2023-02-19,TH,304
2023-02-09,MY,416
2023-07-10,PH,611
2024-04-21,TH,408
2023-02-26,SG,386
2022-06-23,PH,465
2024-10-18,ID,886
2024-05-31,SG,430
2023-10-18,PH,449
2023-05-05,MY,546
2024-05-09,MY,612
2024-08-18,SG,505
2024-05-19,VN,341
2022-02-04,ID,584
2023-12-28,PH,631
2024-02-15,ID,717
2022-12-31,SG,351
2023-01-18,MY,947
2022-01-07,VN,187
2024-01-26,VN,339
2022-09-25,MY,536
2023-02-25,SG,351
2023-09-25,SG,414
2024-08-03,MY,690
2022-08-30,ID,838
2024-08-23,MY,600
2022-06-21,SG,405
2023-08-24,ID,841
2022-09-01,SG,353
2024-10-06,TH,507
2024-04-10,VN,286
2023-11-28,SG,402
2023-11-16,VN,252
2023-10-09,ID,1531
2023-08-26,PH,507
2022-09-26,PH,560
2024-10-07,SG,615
2023-03-09,MY,503
2022-06-21,MY,625
2024-03-14,MY,546
2022-10-02,TH,342
2024-03-24,SG,462
2023-06-27,SG,463
2022-07-09,ID,810
2023-12-12,MY,2489
2024-09-02,ID,1048
2023-07-10,SG,465
2024-08-09,MY,602
2023-01-02,SG,345
2024-12-18,ID,869
2023-04-20,ID,2195
2023-12-14,SG,342
2023-04-05,TH,322
2024-07-05,VN,294
2024-04-09,PH,547
2022-04-08,PH,373
2022-06-21,TH,397
2022-03-30,MY,519
2024-07-29,VN,370
2023-10-30,TH,388
2024-07-16,TH,443
2022-08-30,SG,436
2022-05-12,VN,284
2022-07-19,SG,393
2024-02-09,ID,780
2023-08-13,MY,618
2022-05-11,ID,1218
2023-12-29,SG,323
2024-09-06,SG,523
2022-06-06,PH,500
2024-01-22,VN,318
2022-04-09,VN,257
2022-02-12,TH,274
2024-08-08,TH,345
2023-04-12,ID,1354
2024-02-25,VN,294
2022-09-12,VN,329
2024-06-19,SG,434
2023-04-30,PH,557
2024-03-18,TH,367
2024-04-22,TH,412
2024-10-03,TH,339
2024-05-10,ID,875
