vehicle_id,vehicle_health_score,engine_temp_c,tyre_pressure_kpa,vibration_g,km_since_service,at_risk
279,93.31,90.8,253.6,0.174,1710,0
214,77.5,108.3,224.9,0.324,2532,0
246,83.99,105.3,252.7,0.245,1677,0
224,35.39,150.2,210.8,0.793,6214,1
271,69.27,121.3,233.8,0.384,3269,0
224,73.27,116.4,232.0,0.353,2707,0
235,89.73,96.6,250.4,0.217,1707,0
234,77.82,108.7,239.2,0.412,2485,0
207,72.52,113.6,245.7,0.37,2879,0
266,73.69,111.5,234.1,0.346,3397,0
225,67.78,111.9,227.7,0.383,3379,0
249,65.0,125.5,230.4,0.4,3570,0
269,63.04,123.1,242.0,0.531,4117,0
278,80.46,110.1,248.0,0.259,2555,0
291,86.72,103.9,252.1,0.219,1293,0
212,100.0,88.3,249.2,0.129,611,0
262,21.48,150.7,201.4,0.807,7063,1
232,58.19,128.5,238.0,0.469,4325,1
276,28.99,153.1,205.2,0.82,6483,1
238,87.03,102.2,245.4,0.274,1868,0
201,90.3,106.9,243.2,0.174,1410,0
285,89.33,96.8,247.1,0.182,1488,0
276,85.73,100.9,234.4,0.258,2362,0
233,80.95,107.0,247.1,0.261,2711,0
283,87.37,98.7,253.8,0.224,2255,0
241,68.15,116.1,241.3,0.399,3483,0
241,43.55,142.1,214.8,0.639,5653,1
229,100.0,87.4,255.1,0.092,230,0
249,79.53,105.1,240.2,0.274,1822,0
299,59.77,126.5,230.4,0.545,3707,1
205,60.0,118.7,240.5,0.463,3812,0
259,95.45,93.5,247.4,0.152,485,0
217,91.56,96.6,251.9,0.224,1242,0
212,42.45,141.4,210.4,0.673,5389,1
205,76.83,112.9,240.2,0.33,2702,0
227,42.64,138.1,226.5,0.614,5927,1
273,67.36,117.4,233.6,0.438,3855,0
273,84.89,102.7,247.9,0.278,2058,0
279,90.46,96.9,242.4,0.232,1899,0
214,83.24,109.4,240.5,0.252,1691,0
210,32.54,149.4,214.6,0.7,6393,1
298,69.63,120.9,232.5,0.361,3652,0
292,58.5,121.8,235.1,0.458,4650,1
270,77.5,114.1,246.7,0.284,3106,0
283,77.71,109.4,244.1,0.303,2866,0
280,77.35,112.0,224.9,0.322,2006,0
257,61.96,114.7,229.7,0.447,4179,0
247,47.29,141.3,228.6,0.554,4623,1
297,86.27,103.4,244.0,0.274,2140,0
267,85.22,110.0,243.0,0.213,1452,0
288,84.3,107.8,249.5,0.244,2216,0
220,77.16,101.2,245.9,0.326,2964,0
222,73.93,118.2,241.8,0.409,2381,0
262,69.82,116.4,227.0,0.372,2594,0
295,95.43,96.5,243.3,0.245,1304,0
262,79.79,109.3,243.7,0.268,2403,0
244,63.39,120.7,219.9,0.46,3529,0
202,79.71,105.6,251.2,0.375,2188,0
215,60.0,126.8,231.3,0.466,3508,0
223,61.7,119.2,227.2,0.483,4163,0
220,81.43,105.9,239.1,0.324,2658,0
270,74.58,117.2,245.8,0.322,2366,0
268,70.61,110.1,228.8,0.365,3163,0
237,85.62,101.4,233.1,0.212,2138,0
298,79.17,112.4,235.1,0.327,2152,0
239,60.58,120.2,232.6,0.458,4483,0
244,43.75,130.2,231.2,0.641,5139,1
252,32.55,139.4,222.7,0.722,6908,1
257,66.82,116.3,231.6,0.469,2949,0
219,93.59,102.2,250.7,0.159,612,0
230,57.15,123.4,231.0,0.515,4229,1
268,75.79,109.4,240.5,0.365,2085,0
284,67.48,117.9,222.8,0.457,3716,0
242,65.0,124.2,231.4,0.41,3848,0
211,61.2,126.4,235.9,0.51,3309,0
285,92.16,96.0,259.4,0.175,773,0
258,92.95,98.4,251.0,0.15,1148,0
243,81.66,109.8,249.0,0.255,2725,0
258,86.5,94.9,250.4,0.204,2139,0
282,51.55,129.7,223.6,0.518,4549,1
200,71.27,109.6,228.7,0.362,2818,0
236,34.71,142.6,223.4,0.764,6424,1
294,83.23,106.9,254.4,0.255,1790,0
230,89.0,94.5,243.9,0.221,1778,0
297,74.89,120.6,245.8,0.321,2184,0
228,91.88,99.5,248.9,0.275,1680,0
246,55.28,125.7,219.6,0.516,4024,1
206,80.84,105.8,242.2,0.3,2065,0
272,44.84,131.7,218.8,0.591,5545,1
223,92.36,90.6,251.0,0.165,911,0
284,84.93,101.3,246.6,0.217,2478,0
212,79.42,112.7,237.3,0.288,2162,0
211,80.77,100.7,234.1,0.273,2312,0
246,39.11,146.7,216.3,0.838,6207,1
208,60.0,123.3,239.8,0.446,4568,0
232,74.69,112.5,231.5,0.338,3237,0
268,78.06,108.9,244.8,0.287,2961,0
250,85.31,105.6,248.0,0.231,2121,0
255,78.37,112.8,237.3,0.303,1960,0
209,75.31,110.1,233.9,0.423,2389,0
267,60.0,126.0,234.1,0.479,4211,0
209,85.27,107.7,244.2,0.213,2036,0
257,43.42,141.3,218.4,0.63,5571,1
279,29.53,148.2,216.6,0.79,6140,1
272,80.27,106.0,251.4,0.291,1989,0
235,27.58,147.6,220.1,0.775,6907,1
215,46.24,143.0,223.7,0.592,5132,1
283,25.88,154.2,191.5,0.914,7062,1
221,82.41,99.3,241.4,0.245,1795,0
249,86.6,98.0,239.1,0.296,1780,0
223,84.16,102.8,242.6,0.269,1379,0
202,84.78,108.3,242.0,0.275,1350,0
241,82.69,104.0,241.1,0.282,1836,0
255,46.76,137.7,229.7,0.566,4540,1
275,37.48,140.3,216.7,0.678,5798,1
272,63.26,123.8,230.7,0.451,3502,0
283,37.12,148.6,220.8,0.67,5943,1
281,95.92,96.6,243.9,0.163,460,0
240,73.27,102.9,235.8,0.349,2813,0
234,79.22,107.1,232.8,0.277,1968,0
260,93.88,91.0,252.9,0.163,1044,0
247,78.74,110.8,242.2,0.299,2046,0
229,23.51,155.3,222.8,0.771,7297,1
203,91.98,103.7,238.3,0.168,916,0
247,57.67,124.7,235.0,0.661,3639,1
246,77.79,109.2,229.8,0.32,3065,0
294,60.2,123.3,224.6,0.462,4217,0
281,78.73,111.0,227.9,0.298,2739,0
226,86.83,97.3,245.7,0.217,1180,0
211,75.69,106.7,240.8,0.313,2857,0
278,67.19,115.6,232.5,0.378,3426,0
248,45.36,138.8,209.3,0.606,5748,1
204,73.85,116.4,234.9,0.402,3058,0
275,54.59,128.2,228.3,0.581,4106,1
234,54.9,130.7,222.2,0.488,4027,1
217,96.65,94.9,250.5,0.111,557,0
265,83.02,104.2,249.6,0.296,2172,0
278,62.6,121.5,228.5,0.439,3713,0
277,80.71,109.4,235.4,0.307,2788,0
227,79.6,115.0,240.8,0.307,2636,0
259,91.94,100.8,259.0,0.185,828,0
246,78.44,113.1,243.7,0.339,2973,0
286,78.15,116.7,231.4,0.333,2766,0
218,98.63,88.4,259.9,0.189,150,0
282,65.0,122.6,230.8,0.421,4058,0
234,87.98,106.0,244.5,0.264,1810,0
261,36.89,147.4,210.1,0.684,5806,1
250,74.99,108.9,239.6,0.323,2193,0
234,52.23,127.4,214.5,0.531,5025,1
223,93.58,102.0,242.2,0.149,801,0
236,84.65,104.7,247.7,0.247,1870,0
260,86.01,103.1,245.6,0.217,2335,0
261,88.9,99.5,241.9,0.183,1856,0
262,83.42,110.1,242.2,0.286,2077,0
265,69.39,119.9,239.8,0.378,3055,0
205,63.7,120.1,234.8,0.428,3877,0
239,95.4,97.6,253.9,0.123,1112,0
231,82.08,105.9,235.5,0.366,1817,0
239,37.62,146.5,213.9,0.668,6264,1
238,98.05,97.1,263.0,0.107,309,0
217,51.03,136.6,223.2,0.531,4417,1
296,60.0,117.1,227.7,0.458,3573,0
200,61.88,124.5,232.3,0.463,3970,0
259,53.16,135.7,228.1,0.51,4025,1
246,81.17,103.1,236.2,0.285,2749,0
270,93.92,103.1,234.2,0.243,1266,0
283,88.43,102.3,244.2,0.387,2064,0
264,60.0,127.8,230.4,0.588,3547,0
276,100.0,93.8,241.9,0.108,252,0
227,75.89,105.1,240.8,0.309,2954,0
299,92.28,100.5,250.3,0.167,1669,0
208,85.46,104.3,250.3,0.243,1559,0
266,80.05,105.2,234.9,0.26,2563,0
214,27.92,157.8,215.1,0.796,7140,1
223,68.88,108.9,238.7,0.418,3007,0
282,42.13,136.7,229.5,0.659,5338,1
267,78.34,114.2,245.7,0.454,2331,0
263,66.12,122.8,240.2,0.408,3792,0
282,96.48,90.8,251.5,0.277,726,0
227,80.97,103.3,239.3,0.262,1746,0
264,46.91,134.5,230.9,0.591,5185,1
220,75.64,112.3,231.5,0.329,2135,0
248,74.09,110.6,247.4,0.322,2872,0
240,85.91,102.0,249.5,0.267,1556,0
261,77.41,110.0,238.1,0.365,2747,0
206,89.73,97.8,237.3,0.218,1093,0
202,94.38,93.5,249.0,0.15,1375,0
203,90.99,93.5,243.7,0.294,1880,0
226,93.64,95.8,239.5,0.276,1432,0
257,88.18,100.4,242.6,0.265,1366,0
215,44.36,134.1,227.3,0.636,5382,1
299,26.19,154.4,211.8,0.746,7280,1
241,86.98,106.3,243.9,0.213,2053,0
230,73.82,113.0,228.7,0.328,2292,0
289,75.09,113.4,237.7,0.321,2191,0
217,79.08,112.2,250.4,0.298,1911,0
218,91.11,97.9,247.8,0.209,1306,0
238,81.17,110.1,240.0,0.268,1817,0
207,79.94,98.3,246.0,0.281,2546,0
268,78.41,106.0,248.2,0.309,2913,0
277,76.47,106.1,247.8,0.304,2027,0
235,65.0,125.9,235.3,0.411,3867,0
286,87.95,103.3,236.0,0.213,1069,0
200,69.83,111.3,241.9,0.441,2658,0
253,80.68,103.0,239.5,0.254,2162,0
273,75.91,105.5,236.1,0.3,3247,0
237,87.66,102.3,239.9,0.195,1405,0
294,76.58,111.2,242.9,0.39,2605,0
243,28.24,149.8,218.8,0.807,7273,1
291,89.89,95.6,242.9,0.219,1614,0
265,46.56,135.8,227.0,0.598,4979,1
223,81.55,116.5,248.9,0.256,1961,0
283,92.74,95.1,250.7,0.158,955,0
203,72.7,118.3,237.5,0.328,2419,0
218,78.96,107.2,240.0,0.27,1913,0
277,75.69,115.0,235.2,0.358,2943,0
290,31.22,151.4,219.2,0.72,6514,1
238,79.32,107.9,248.0,0.394,1913,0
265,53.14,132.9,227.5,0.508,4466,1
269,44.54,142.4,219.3,0.6,4995,1
273,92.74,96.9,251.5,0.193,1120,0
290,96.05,93.1,244.9,0.158,1085,0
208,82.57,108.0,250.5,0.266,1630,0
219,72.1,120.7,244.0,0.542,3235,0
291,79.59,102.3,244.3,0.28,1782,0
254,65.0,115.2,230.7,0.413,2988,0
252,54.34,135.0,226.2,0.541,4898,1
240,78.97,106.2,230.5,0.297,2643,0
236,93.83,100.7,244.5,0.366,625,0
224,81.11,103.8,246.5,0.303,1678,0
239,43.89,136.3,217.0,0.591,5763,1
207,76.46,114.7,253.9,0.297,2109,0
229,42.11,142.6,217.7,0.737,5814,1
299,88.9,95.4,240.8,0.201,1693,0
216,72.69,116.1,239.5,0.37,3330,0
273,89.6,96.7,249.1,0.186,1428,0
203,94.41,97.0,257.6,0.139,1169,0
273,56.63,127.6,227.1,0.483,3851,1
226,92.08,96.5,242.8,0.152,1735,0
270,90.48,96.1,243.8,0.226,1242,0
249,88.69,93.4,253.5,0.221,1233,0
277,73.64,110.4,247.8,0.334,2276,0
266,78.81,111.3,237.3,0.29,2345,0
255,43.62,140.2,220.6,0.621,4794,1
273,100.0,87.2,260.8,0.115,741,0
296,79.9,112.0,245.9,0.286,2595,0
259,78.17,110.5,237.0,0.317,1990,0
217,68.52,119.8,228.1,0.377,3235,0
211,39.34,137.9,215.1,1.109,5708,1
254,73.16,120.6,242.7,0.371,2445,0
243,83.61,106.4,234.4,0.279,2004,0
260,39.81,147.9,220.5,0.674,5907,1
266,73.34,110.7,235.5,0.347,3110,0
218,61.39,116.1,226.7,0.441,3436,0
274,51.84,127.7,222.9,0.526,4967,1
299,36.09,149.1,222.4,0.662,6228,1
232,83.1,100.4,246.2,0.255,1618,0
292,69.1,122.8,241.6,0.448,2864,0
292,65.0,117.4,228.2,0.451,3362,0
241,57.25,128.5,218.8,0.504,4515,1
279,80.67,108.0,242.8,0.287,2037,0
293,75.21,110.4,238.6,0.33,3015,0
285,85.52,101.7,241.4,0.228,2035,0
238,43.41,134.7,209.3,0.681,5687,1
266,88.7,108.0,251.3,0.291,1049,0
259,86.64,104.0,227.3,0.238,1667,0
241,89.64,92.9,250.9,0.232,1086,0
263,73.07,108.0,241.5,0.368,2383,0
293,89.12,102.0,250.0,0.215,1277,0
202,75.46,111.4,238.4,0.327,2856,0
290,60.0,117.3,216.7,0.447,4270,0
236,75.37,121.7,229.1,0.379,3181,0
282,74.46,101.1,233.3,0.355,3034,0
210,82.41,103.7,253.7,0.269,1597,0
289,88.38,100.5,251.7,0.227,1836,0
244,81.93,103.2,241.3,0.269,1638,0
291,100.0,94.0,248.6,0.124,996,0
242,74.75,114.1,239.2,0.309,2191,0
274,60.12,125.0,235.5,0.458,4050,0
259,38.4,142.6,220.2,0.636,6220,1
220,74.55,114.4,230.0,0.331,2599,0
224,69.14,116.0,244.0,0.386,3122,0
253,65.0,114.3,236.0,0.396,3765,0
248,40.02,145.4,216.3,0.628,5485,1
261,41.17,147.6,222.1,0.806,6136,1
280,95.23,95.0,257.0,0.152,643,0
277,42.89,139.5,223.2,0.65,4900,1
205,33.74,146.8,218.5,0.698,6761,1
249,44.83,132.2,231.2,0.644,5243,1
214,27.33,150.2,208.6,0.742,7148,1
251,67.7,121.2,228.8,0.39,3552,0
253,66.74,119.9,231.4,0.487,3767,0
299,53.74,136.8,232.1,0.53,4356,1
238,63.58,124.5,238.2,0.49,4232,0
245,68.28,115.9,236.0,0.391,3015,0
251,76.19,113.5,234.3,0.325,2773,0
213,91.32,97.2,258.4,0.192,1373,0
205,92.92,90.0,241.6,0.185,679,0
270,50.65,136.7,222.6,0.534,5171,1
230,39.43,144.1,215.0,0.679,5258,1
236,74.3,124.2,244.7,0.333,3109,0
299,83.88,102.2,242.6,0.269,1909,0
224,65.0,123.3,243.1,0.446,3801,0
290,22.74,153.3,214.8,0.775,7033,1
262,75.38,108.1,233.4,0.314,2891,0
226,41.42,149.7,218.4,0.613,5745,1
295,77.33,101.6,236.8,0.297,2406,0
262,85.49,102.8,252.8,0.298,2258,0
231,40.54,148.1,224.9,0.618,6188,1
245,84.06,98.0,234.2,0.231,2491,0
237,35.8,143.1,220.3,0.692,6425,1
284,83.44,108.3,243.0,0.253,1619,0
246,55.9,123.2,220.6,0.477,4906,1
203,78.51,110.2,235.7,0.276,2518,0
268,74.73,108.9,237.3,0.348,2406,0
275,55.33,133.9,214.7,0.509,4510,1
239,21.41,162.6,210.6,0.792,7405,1
292,92.43,95.1,248.8,0.179,1160,0
242,81.87,94.5,241.0,0.295,1674,0
226,63.82,123.4,232.8,0.409,3874,0
270,52.9,134.7,225.2,0.538,4206,1
212,92.05,99.4,241.4,0.181,990,0
298,78.2,110.7,236.7,0.342,2801,0
268,48.81,135.1,219.7,0.592,5151,1
231,91.29,96.6,251.5,0.209,922,0
208,78.48,105.8,234.3,0.349,2508,0
258,68.05,117.9,231.6,0.468,3031,0
258,20.18,157.4,208.8,0.8,7651,1
279,53.95,132.4,218.0,0.628,4334,1
228,100.0,87.1,249.8,0.093,239,0
221,88.4,98.6,246.3,0.197,1394,0
241,76.18,111.0,240.3,0.301,3079,0
281,77.73,106.3,242.3,0.291,1950,0
290,80.48,101.5,237.1,0.282,2537,0
235,60.0,127.0,223.9,0.457,4520,0
204,80.23,102.0,238.8,0.259,1988,0
211,85.84,103.2,245.8,0.207,1398,0
254,97.73,94.5,249.4,0.115,1319,0
202,90.91,103.8,240.7,0.185,1261,0
272,39.51,151.1,232.5,0.648,5390,1
203,26.71,158.0,207.4,0.752,6608,1
242,93.95,92.7,241.1,0.146,1135,0
279,80.26,106.0,237.4,0.302,2179,0
246,83.45,105.7,248.6,0.237,2043,0
267,63.3,121.4,235.7,0.427,3585,0
233,81.3,106.9,252.9,0.358,2226,0
279,38.87,147.3,212.8,0.669,6279,1
242,77.17,110.3,238.1,0.343,2924,0
275,38.89,146.0,225.0,0.665,5909,1
295,95.83,89.4,243.9,0.16,860,0
238,40.61,142.8,226.8,0.674,6066,1
223,43.77,131.5,221.8,0.607,5205,1
293,87.42,105.5,240.8,0.201,2126,0
268,36.25,143.8,207.1,0.661,5644,1
287,29.72,144.6,217.0,0.721,6298,1
237,73.21,112.0,246.6,0.321,2998,0
234,74.91,113.6,240.7,0.377,2971,0
212,75.72,106.0,241.5,0.304,3168,0
277,70.34,112.1,237.8,0.361,3031,0
284,97.65,90.8,256.7,0.14,693,0
281,59.82,127.8,237.8,0.48,3496,1
229,84.6,95.4,226.7,0.271,2124,0
248,66.69,120.5,232.3,0.398,3773,0
249,88.19,99.4,242.3,0.193,1016,0
212,75.91,115.1,240.4,0.304,2817,0
200,92.61,98.2,246.1,0.159,987,0
233,73.15,118.6,240.4,0.34,3182,0
251,93.32,97.7,250.8,0.161,653,0
298,89.41,94.5,235.2,0.194,1490,0
287,75.34,113.0,225.9,0.311,3142,0
271,50.63,134.3,229.9,0.573,5374,1
296,91.49,94.8,242.8,0.159,1588,0
277,84.9,101.0,254.5,0.242,1385,0
252,70.06,106.1,241.1,0.394,3195,0
291,88.0,103.5,235.2,0.235,1653,0
291,35.6,144.5,212.3,0.664,6061,1
220,80.49,104.6,243.2,0.281,2222,0
228,80.74,102.6,239.2,0.297,1663,0
296,79.7,105.5,240.3,0.263,2550,0
200,65.0,121.8,226.6,0.413,3696,0
251,64.85,120.9,235.2,0.438,3646,0
238,62.78,120.6,232.1,0.442,4021,0
274,82.99,99.8,247.7,0.311,2108,0
295,40.82,139.2,219.7,0.624,5543,1
231,87.26,97.7,241.7,0.234,1484,0
222,54.12,128.3,228.1,0.607,4375,1
232,76.97,112.3,242.0,0.306,2579,0
271,90.27,96.3,247.2,0.224,1277,0
235,77.4,116.1,247.4,0.293,2450,0
264,84.19,101.4,237.3,0.36,2110,0
234,60.42,117.0,236.2,0.453,4030,0
274,60.0,123.3,223.2,0.447,3924,0
206,77.65,106.8,244.1,0.367,2946,0
234,84.23,117.2,231.5,0.284,1752,0
230,89.5,97.2,244.9,0.177,1214,0
259,78.23,102.6,246.2,0.293,2259,0
264,82.47,105.1,240.4,0.3,2240,0
272,64.34,119.7,232.3,0.401,3041,0
290,46.35,130.9,224.6,0.671,4997,1
279,85.87,103.4,230.7,0.224,1254,0
204,36.88,145.9,219.5,0.666,6310,1
267,63.44,121.4,226.6,0.437,3551,0
201,74.66,110.5,244.1,0.355,2350,0
241,87.75,98.9,245.0,0.218,1637,0
259,44.16,135.0,223.2,0.586,5184,1
231,86.51,96.3,237.8,0.247,2259,0
269,69.73,121.7,240.4,0.356,3376,0
279,74.17,121.7,237.9,0.321,2768,0
260,82.42,100.8,233.5,0.283,2657,0
252,73.33,110.3,234.5,0.324,3144,0
297,65.0,115.4,237.0,0.403,3209,0
265,48.2,137.6,224.5,0.594,4961,1
222,88.39,95.8,250.1,0.279,1588,0
265,78.81,110.8,238.3,0.312,2899,0
248,70.55,116.7,243.2,0.384,3171,0
202,98.33,90.8,259.7,0.24,966,0
291,41.27,145.4,209.3,0.724,5188,1
279,74.84,110.0,241.9,0.342,2625,0
261,70.38,115.2,245.0,0.418,2735,0
267,91.04,92.8,250.1,0.208,1301,0
257,94.34,85.0,248.8,0.136,1526,0
234,93.34,99.9,240.6,0.148,1592,0
293,41.15,137.5,217.9,0.62,5183,1
255,74.03,116.7,234.8,0.316,2705,0
233,96.72,91.4,255.7,0.116,1422,0
268,78.04,108.2,246.1,0.282,2019,0
215,64.57,120.9,231.7,0.503,3201,0
231,75.74,108.5,233.1,0.405,2173,0
212,83.26,97.8,230.2,0.248,2049,0
208,73.55,109.0,241.2,0.348,3445,0
282,52.97,126.2,229.3,0.638,5063,1
243,85.37,102.3,231.6,0.259,1513,0
285,84.11,108.0,246.6,0.237,2320,0
263,86.55,98.5,250.0,0.227,1176,0
223,78.2,108.1,223.7,0.297,2574,0
221,72.73,114.1,231.1,0.403,3366,0
245,65.3,116.3,248.0,0.424,3375,0
209,51.42,132.8,225.9,0.529,4595,1
258,42.95,142.9,234.6,0.676,5632,1
245,78.82,109.6,242.0,0.394,2849,0
213,60.0,123.8,236.9,0.492,4051,0
252,64.82,116.5,231.2,0.41,4118,0
284,85.1,102.2,240.2,0.232,1970,0
290,63.65,117.9,222.8,0.408,3503,0
241,50.64,129.6,228.5,0.531,5208,1
207,71.69,113.6,231.7,0.354,3385,0
286,71.06,113.8,230.7,0.442,3235,0
255,80.85,110.4,232.5,0.366,1792,0
276,80.29,104.4,241.8,0.283,1679,0
204,26.71,153.9,216.7,0.741,6292,1
229,68.98,114.5,233.9,0.464,2939,0
228,71.16,110.9,234.6,0.363,2737,0
271,40.01,143.4,228.6,0.667,5840,1
268,77.75,110.6,230.5,0.349,2409,0
274,83.66,101.5,254.3,0.229,1420,0
239,75.03,98.7,230.6,0.415,3161,0
231,32.79,151.6,214.8,0.748,6425,1
218,60.0,127.1,232.7,0.448,3871,0
225,91.51,101.8,253.7,0.258,1185,0
216,75.45,115.7,229.4,0.424,2214,0
282,52.86,130.1,227.6,0.517,4621,1
267,69.38,114.4,232.0,0.376,3792,0
267,77.36,102.1,246.0,0.298,2550,0
288,37.87,143.4,214.6,0.648,5299,1
273,81.41,104.0,230.6,0.261,2324,0
232,21.8,153.3,211.7,0.85,6656,1
231,88.71,94.2,246.1,0.227,2054,0
212,35.49,140.7,227.7,0.693,6102,1
272,74.26,106.5,244.1,0.36,3017,0
287,77.74,112.9,235.0,0.281,2942,0
271,86.63,105.8,251.0,0.241,2079,0
247,79.66,104.3,241.9,0.299,2383,0
233,74.58,116.5,242.8,0.324,2645,0
243,76.76,110.2,235.2,0.332,3084,0
227,52.11,136.6,223.9,0.533,4099,1
216,90.55,100.4,251.2,0.242,1290,0
243,83.66,106.4,247.9,0.245,1988,0
223,81.49,106.7,229.7,0.29,2619,0
273,100.0,87.1,256.0,0.098,199,0
290,84.64,97.8,239.0,0.219,2145,0
219,81.81,106.3,243.9,0.292,2348,0
200,44.86,136.5,212.2,0.583,5838,1
287,83.57,114.4,248.8,0.241,2439,0
229,49.46,136.0,228.8,0.548,4877,1
225,90.28,94.9,242.2,0.225,937,0
285,67.28,117.5,236.9,0.434,3789,0
283,72.82,111.6,237.3,0.501,2608,0
258,27.15,151.8,216.1,0.736,7097,1
215,72.64,108.0,229.1,0.338,3000,0
270,76.6,113.5,232.4,0.303,2047,0
273,20.89,155.7,204.6,0.878,6728,1
244,92.89,98.7,248.3,0.179,757,0
256,99.41,88.1,262.0,0.105,378,0
253,81.02,104.5,243.1,0.314,1942,0
266,77.81,111.2,246.0,0.281,2152,0
251,51.5,122.9,220.6,0.52,5166,1
297,51.8,134.9,222.6,0.577,4737,1
203,70.34,121.1,232.1,0.366,2661,0
205,30.67,154.7,213.2,0.716,6018,1
215,43.01,135.6,225.2,0.777,5553,1
214,60.0,125.2,228.5,0.516,4208,0
249,90.67,96.1,245.6,0.239,1650,0
207,65.0,113.8,236.7,0.508,3759,0
219,87.98,100.6,242.9,0.22,1782,0
251,35.01,139.4,212.1,0.852,6463,1
289,73.35,115.1,235.8,0.489,2359,0
280,72.84,116.4,248.5,0.428,3090,0
221,77.97,113.9,245.7,0.349,2092,0
205,79.66,109.3,252.7,0.303,1964,0
273,38.76,140.4,211.0,0.659,6135,1
277,80.99,105.4,244.4,0.278,2813,0
292,46.24,136.2,220.7,0.602,4953,1
243,100.0,95.9,250.6,0.171,620,0
205,38.54,148.1,209.5,0.692,6066,1
294,65.0,119.4,241.1,0.443,4113,0
228,36.11,148.2,207.6,0.727,6206,1
238,80.9,104.2,247.3,0.325,2470,0
241,86.91,102.9,242.9,0.281,1456,0
298,68.6,115.3,229.8,0.419,3114,0
236,86.25,102.7,239.2,0.226,2246,0
255,80.84,103.0,242.3,0.295,1679,0
250,62.27,116.4,229.5,0.428,3874,0
298,86.26,96.7,245.0,0.274,1332,0
295,77.35,111.6,228.1,0.313,1978,0
263,68.74,112.1,222.9,0.402,2828,0
210,89.57,97.5,235.8,0.267,1447,0
234,89.38,102.6,251.5,0.226,1637,0
266,68.52,121.2,243.9,0.451,2871,0
280,40.82,136.4,218.4,0.647,5646,1
275,82.03,95.7,247.1,0.25,2694,0
248,65.0,116.5,235.3,0.42,3620,0
267,74.84,112.2,245.7,0.353,2213,0
230,37.34,145.9,225.3,0.716,5621,1
263,57.98,121.0,222.0,0.492,3619,1
247,33.73,139.3,217.2,0.706,6337,1
268,60.72,119.8,236.0,0.508,4391,0
287,60.0,121.9,235.7,0.448,4330,0
282,61.43,131.1,235.9,0.526,3333,0
273,66.42,119.0,233.8,0.459,3787,0
276,53.67,132.0,231.1,0.505,4550,1
217,75.47,115.2,230.5,0.311,3107,0
218,79.34,105.8,232.9,0.278,2232,0
283,79.66,107.7,250.4,0.27,2217,0
254,79.51,108.4,247.8,0.27,2927,0
243,91.44,99.7,257.3,0.191,1141,0
266,38.59,141.7,217.8,0.742,5456,1
208,83.34,108.3,237.5,0.265,2586,0
216,83.29,108.6,242.2,0.256,2505,0
214,38.43,141.2,230.3,0.639,5366,1
256,85.34,105.5,239.4,0.242,1505,0
206,46.53,137.0,222.1,0.57,5572,1
204,23.81,165.4,217.9,0.767,6739,1
267,60.0,127.6,231.0,0.47,3778,0
273,30.02,151.0,211.7,0.746,6366,1
225,82.27,102.8,247.3,0.385,1914,0
269,84.04,99.4,240.9,0.259,1635,0
209,55.53,129.9,230.9,0.507,3995,1
240,36.64,137.0,203.2,0.709,5820,1
236,65.66,125.7,223.1,0.447,3529,0
234,32.09,139.5,213.7,0.732,5801,1
286,65.0,115.6,241.3,0.415,3025,0
207,94.79,98.4,248.7,0.133,1104,0
262,65.0,119.6,232.9,0.476,3188,0
227,82.21,105.9,244.2,0.257,1706,0
248,91.35,94.6,245.3,0.178,814,0
220,32.22,147.1,205.6,0.702,6712,1
273,54.29,131.6,231.5,0.581,4228,1
206,65.0,116.4,234.8,0.406,3582,0
207,55.86,126.5,230.3,0.485,4381,1
232,66.74,118.3,227.5,0.506,3129,0
288,76.79,108.6,248.9,0.298,2951,0
202,41.57,142.7,217.8,0.624,6131,1
217,98.65,93.0,260.3,0.138,636,0
249,55.59,127.3,215.4,0.636,4961,1
202,74.24,105.1,235.8,0.369,2436,0
253,69.99,120.2,245.1,0.401,3466,0
236,83.39,100.4,242.5,0.28,2038,0
264,91.88,104.0,233.3,0.172,1343,0
205,82.91,101.1,237.3,0.259,2543,0
217,70.49,116.1,238.0,0.353,3654,0
216,43.85,140.3,230.2,0.706,4776,1
273,76.22,109.4,237.7,0.363,2307,0
273,83.16,105.6,249.8,0.351,1784,0
211,75.3,109.9,241.3,0.328,2665,0
240,90.08,106.0,244.6,0.211,1554,0
270,85.27,103.3,249.1,0.22,2273,0
200,82.37,104.5,248.6,0.242,2684,0
210,47.22,135.8,221.7,0.65,5036,1
264,66.11,123.3,229.5,0.394,3259,0
256,46.28,137.2,213.2,0.638,5479,1
270,52.03,131.5,228.6,0.519,4923,1
246,65.0,114.0,229.8,0.396,3119,0
290,69.75,120.3,239.0,0.406,3348,0
212,80.82,107.7,243.7,0.303,2629,0
215,78.35,106.6,242.7,0.286,1925,0
263,86.0,103.2,243.8,0.206,1844,0
285,68.03,122.7,227.3,0.431,2737,0
202,84.52,106.0,246.8,0.225,1655,0
270,63.36,129.0,237.4,0.415,3177,0
297,70.36,118.7,250.1,0.446,3681,0
256,78.57,100.5,237.2,0.324,2545,0
283,91.94,101.9,241.8,0.192,1877,0
226,71.58,107.2,229.9,0.355,3475,0
280,30.41,154.6,213.9,0.721,6399,1
245,70.55,118.6,241.1,0.454,3126,0
229,76.15,117.0,244.7,0.312,2885,0
219,98.69,92.9,261.2,0.104,375,0
285,83.88,104.8,245.9,0.247,1444,0
