parcel_id,parcel_value,prior_claims,account_age_days,claim_lag_days,fraud_flag
2994,5.08,1,840,25,0
2995,23.7,1,281,16,0
2996,16.78,1,968,6,0
2997,15.95,1,1443,18,0
2998,37.96,0,263,20,0
2999,32.37,1,927,25,0
3000,52.47,2,1034,11,0
3001,16.03,0,1091,6,0
3002,39.01,0,873,16,0
3003,32.44,0,1644,21,0
3004,43.67,0,922,14,0
3005,35.1,1,380,27,0
3006,83.0,0,92,7,0
3007,18.02,0,1734,16,0
3008,11.74,0,1321,20,0
3009,63.7,0,367,28,0
3010,71.95,0,119,16,0
3011,96.91,0,1205,28,0
3012,9.31,1,971,19,0
3013,47.84,0,625,19,0
3014,16.06,0,421,12,0
3015,13.28,0,1118,25,0
3016,59.96,1,517,21,0
3017,37.69,1,877,6,0
3018,425.31,1,22,1,1
3019,39.19,0,906,14,0
3020,73.17,0,649,16,0
3021,26.06,0,512,19,0
3022,23.24,0,1289,17,0
3023,40.28,2,560,9,0
3024,88.82,0,1475,8,0
3025,43.7,0,1653,6,0
3026,46.85,0,1710,6,0
3027,23.86,1,611,12,0
3028,18.41,1,156,25,0
3029,297.29,6,19,0,1
3030,30.98,0,748,8,0
3031,80.22,0,861,18,0
3032,27.4,1,1736,25,0
3033,87.99,1,1728,15,0
3034,19.07,0,249,25,0
3035,25.32,1,147,22,0
3036,65.14,0,1144,24,0
3037,24.74,0,1501,19,0
3038,33.4,1,983,9,0
3039,23.11,0,1666,22,0
3040,33.26,2,96,9,0
3041,12.83,2,1381,19,0
3042,18.32,0,787,21,0
3043,10.9,0,375,17,0
3044,97.56,0,901,9,0
3045,26.81,0,1306,10,0
3046,48.88,1,210,7,0
3047,148.81,0,1175,25,0
3048,57.94,1,1532,19,0
3049,102.13,0,954,12,0
3050,18.44,1,1797,25,0
3051,24.99,1,530,10,0
3052,486.27,6,15,4,1
3053,93.96,0,1240,15,0
3054,11.49,2,1526,23,0
3055,32.03,0,498,28,0
3056,27.83,0,1673,8,0
3057,76.45,1,479,18,0
3058,102.03,0,1713,7,0
3059,12.01,1,413,14,0
3060,90.41,0,673,26,0
3061,57.96,1,1014,9,0
3062,9.46,0,1198,22,0
3063,15.17,0,902,25,0
3064,9.97,1,787,26,0
3065,13.24,0,1260,6,0
3066,7.03,0,1044,19,0
3067,48.21,1,198,17,0
3068,56.67,0,178,9,0
3069,200.0,0,1155,7,0
3070,23.83,0,478,19,0
3071,80.02,1,799,15,0
3072,30.17,2,1140,22,0
3073,8.39,1,1089,24,0
3074,88.34,0,1647,11,0
3075,40.05,0,1113,19,0
3076,25.96,0,1505,16,0
3077,74.14,1,892,5,0
3078,16.53,0,1070,25,0
3079,26.11,1,935,19,0
3080,27.91,1,1193,18,0
3081,30.16,0,1655,6,0
3082,23.85,0,518,20,0
3083,200.0,0,783,6,0
3084,9.1,0,1473,22,0
3085,17.24,1,567,26,0
3086,11.15,1,163,23,0
3087,26.29,2,1131,11,0
3088,69.48,1,916,26,0
3089,139.13,2,1583,16,0
3090,21.36,0,685,25,0
3091,7.41,0,1622,17,0
3092,17.23,0,664,22,0
3093,11.01,0,126,22,0
3094,23.69,0,277,28,0
3095,18.31,0,537,8,0
3096,57.8,0,1082,25,0
3097,20.58,0,101,15,0
3098,57.79,0,914,16,0
3099,34.87,0,880,18,0
3100,42.49,1,107,23,0
3101,16.56,1,316,11,0
3102,84.82,0,1317,11,0
3103,209.84,5,6,4,1
3104,200.0,0,1096,24,0
3105,29.42,0,182,13,0
3106,89.17,0,1258,10,0
3107,32.36,2,1045,17,0
3108,49.45,0,502,7,0
3109,83.89,2,1107,23,0
3110,79.89,1,1105,6,0
3111,39.49,0,1679,5,0
3112,41.62,1,1796,24,0
3113,87.87,2,1608,19,0
3114,19.89,2,769,5,0
3115,26.85,0,509,8,0
3116,102.89,4,304,2,1
3117,21.09,1,406,15,0
3118,107.59,1,1537,20,0
3119,13.24,0,1127,28,0
3120,72.62,0,244,19,0
3121,23.13,2,373,22,0
3122,75.35,0,264,15,0
3123,51.2,2,657,18,0
3124,15.37,0,1122,18,0
3125,18.6,1,1152,12,0
3126,103.59,1,1600,14,0
3127,16.15,1,1537,24,0
3128,49.05,1,1311,23,0
3129,71.62,1,856,5,0
3130,19.79,0,1511,16,0
3131,49.71,1,1634,11,0
3132,37.04,0,1072,12,0
3133,54.45,0,1123,8,0
3134,85.86,0,1478,24,0
3135,55.07,0,1023,20,0
3136,17.48,0,1062,14,0
3137,47.46,0,150,23,0
3138,21.91,1,1655,17,0
3139,13.31,0,218,7,0
3140,55.02,5,296,2,1
3141,391.38,5,12,2,1
3142,42.14,0,1368,19,0
3143,14.05,1,1673,23,0
3144,31.52,1,214,10,0
3145,168.7,0,28,4,1
3146,25.45,0,1074,18,0
3147,55.01,0,1475,11,0
3148,32.12,1,96,17,0
3149,43.06,1,1478,5,0
3150,8.0,0,727,29,0
3151,25.9,1,416,27,0
3152,19.36,0,159,21,0
3153,9.92,1,1558,6,0
3154,30.1,0,915,5,0
3155,17.44,1,1016,10,0
3156,47.38,8,172,2,1
3157,17.88,0,684,26,0
3158,68.22,1,1779,15,0
3159,28.55,0,1319,18,0
3160,8.56,0,961,25,0
3161,88.83,0,909,11,0
3162,117.0,0,176,10,0
3163,23.27,0,430,23,0
3164,131.88,0,644,9,0
3165,164.5,0,24,3,1
3166,60.79,1,673,18,0
3167,10.16,2,740,11,0
3168,42.48,0,1631,19,0
3169,16.71,0,826,12,0
3170,25.24,0,1385,20,0
3171,56.1,0,1740,20,0
3172,27.6,2,446,8,0
3173,27.03,0,1519,28,0
3174,9.98,1,1487,28,0
3175,81.68,7,49,2,1
3176,99.17,0,1322,27,0
3177,17.75,0,1164,15,0
3178,11.59,0,784,19,0
3179,359.97,0,7,3,1
3180,34.51,0,1364,16,0
3181,51.09,0,292,24,0
3182,22.87,0,1748,7,0
3183,41.19,1,1724,29,0
3184,19.4,0,1400,8,0
3185,68.29,4,236,1,1
3186,58.7,0,384,8,0
3187,26.82,0,182,5,0
3188,54.23,0,716,7,0
3189,30.87,0,358,5,0
3190,27.55,1,943,22,0
3191,31.99,6,144,2,1
3192,56.45,0,1313,19,0
3193,32.42,0,384,14,0
3194,387.81,4,2,3,1
3195,8.46,0,1342,10,0
3196,17.38,2,279,5,0
3197,47.96,1,1782,9,0
3198,15.44,0,291,20,0
3199,171.08,0,863,8,0
3200,7.37,0,274,13,0
3201,117.13,0,1280,21,0
3202,38.77,1,1460,6,0
3203,352.04,5,17,0,1
3204,26.38,1,1722,14,0
3205,34.31,1,1071,20,0
3206,10.81,0,968,5,0
3207,69.02,2,1407,26,0
3208,449.95,3,16,6,1
3209,25.92,1,313,17,0
3210,72.18,2,1267,28,0
3211,12.81,0,258,23,0
3212,30.82,0,1457,25,0
3213,30.61,1,241,19,0
3214,20.56,0,1638,29,0
3215,18.57,2,211,28,0
3216,197.96,0,15,4,1
3217,39.87,1,620,6,0
3218,25.91,1,701,11,0
3219,34.22,0,1565,21,0
3220,24.79,1,1416,18,0
3221,11.79,1,671,18,0
3222,61.16,0,938,23,0
3223,55.64,2,906,10,0
3224,45.5,1,624,29,0
3225,30.39,1,804,23,0
3226,98.99,0,939,25,0
3227,39.62,0,1446,13,0
3228,95.96,0,370,13,0
3229,69.19,0,157,15,0
3230,38.28,0,149,27,0
3231,104.79,1,1239,20,0
3232,16.55,1,553,23,0
3233,28.85,0,488,21,0
3234,59.83,0,449,29,0
3235,105.01,2,755,24,0
3236,46.44,1,1067,12,0
3237,91.39,1,236,7,0
3238,490.82,0,17,4,1
3239,442.13,0,6,1,1
3240,70.0,1,1591,14,0
3241,93.64,0,1500,16,0
3242,90.58,1,1597,26,0
3243,43.56,0,1731,27,0
3244,12.21,1,1360,27,0
3245,14.46,0,238,14,0
3246,55.61,1,1325,14,0
3247,17.09,1,1513,24,0
3248,42.48,1,1132,26,0
3249,24.1,2,1311,7,0
3250,17.19,0,1406,14,0
3251,57.41,0,868,5,0
3252,45.06,1,143,10,0
3253,27.9,0,810,6,0
3254,34.95,0,1225,29,0
3255,12.11,0,91,17,0
3256,108.82,1,847,10,0
3257,7.77,0,1675,26,0
3258,82.49,1,1717,28,0
3259,52.33,1,200,24,0
3260,51.24,0,1121,26,0
3261,47.89,2,1130,10,0
3262,28.34,0,508,6,0
3263,150.85,2,1643,9,0
3264,34.19,0,921,6,0
3265,69.26,0,1426,11,0
3266,11.91,0,1203,24,0
3267,28.43,1,1200,21,0
3268,39.71,0,1025,16,0
3269,46.56,0,575,12,0
3270,43.43,0,1117,13,0
3271,33.39,0,1083,16,0
3272,79.15,0,788,15,0
3273,10.96,0,1570,9,0
3274,30.92,0,496,22,0
3275,21.79,0,863,9,0
3276,99.87,0,1423,23,0
3277,62.98,0,1522,19,0
3278,17.54,0,1459,7,0
3279,24.47,0,991,23,0
3280,32.51,2,201,15,0
3281,58.16,2,1601,27,0
3282,21.61,2,1095,27,0
3283,32.55,1,1395,26,0
3284,63.47,1,1400,28,0
3285,64.42,2,1538,5,0
3286,337.93,0,27,1,1
3287,11.17,0,148,28,0
3288,108.03,0,215,14,0
3289,66.62,0,1671,19,0
3290,58.88,0,1199,20,0
3291,33.29,1,1536,24,0
3292,38.43,2,1608,28,0
3293,34.2,1,1232,28,0
3294,11.87,0,563,14,0
3295,15.82,0,95,20,0
3296,56.66,0,973,13,0
3297,50.52,8,152,2,1
3298,48.02,1,1584,25,0
3299,47.03,0,1552,26,0
3300,67.17,2,619,15,0
3301,22.71,0,700,20,0
3302,28.9,1,276,5,0
3303,48.21,0,1753,27,0
3304,89.09,0,719,25,0
3305,114.11,0,1174,19,0
3306,21.08,2,598,27,0
3307,27.62,0,688,6,0
3308,34.31,0,1707,6,0
3309,73.06,0,115,19,0
3310,7.83,0,1027,10,0
3311,142.58,0,1157,9,0
3312,28.19,1,1080,28,0
3313,104.48,0,414,27,0
3314,16.61,0,632,27,0
3315,15.29,2,206,22,0
3316,37.29,0,467,23,0
3317,11.43,0,1462,8,0
3318,114.17,0,973,13,0
3319,49.73,1,548,8,0
3320,7.23,1,1624,7,0
3321,28.71,2,1085,7,0
3322,15.24,0,922,10,0
3323,30.51,0,1065,12,0
3324,69.55,0,478,14,0
3325,31.62,1,228,9,0
3326,11.21,0,657,5,0
3327,20.77,0,902,28,0
3328,41.67,1,336,8,0
3329,30.87,0,413,24,0
3330,40.11,0,1640,11,0
3331,21.09,0,1205,17,0
3332,46.27,1,363,6,0
3333,31.03,0,1441,29,0
3334,144.46,0,339,26,0
3335,359.87,1,16,4,1
3336,46.32,0,1343,16,0
3337,26.07,0,1757,29,0
3338,22.31,0,679,16,0
3339,57.37,0,670,28,0
3340,97.75,0,667,14,0
3341,144.06,0,915,10,0
3342,37.5,0,1666,22,0
3343,449.42,1,9,0,1
3344,79.84,0,1284,6,0
3345,42.55,0,787,9,0
3346,76.99,0,625,5,0
3347,96.82,1,192,22,0
3348,82.07,1,481,25,0
3349,78.51,1,1283,15,0
3350,40.75,1,170,5,0
3351,39.24,0,262,20,0
3352,127.34,0,1042,8,0
3353,86.46,0,1506,17,0
3354,61.1,1,414,21,0
3355,121.79,0,1664,10,0
3356,14.78,0,702,6,0
3357,45.67,0,1257,21,0
3358,52.1,0,314,20,0
3359,22.89,0,949,15,0
3360,50.7,1,785,21,0
3361,31.13,1,326,26,0
3362,34.37,0,1712,16,0
3363,68.32,2,979,5,0
3364,8.95,0,391,14,0
3365,30.89,1,1035,27,0
3366,54.13,0,1069,5,0
3367,52.35,0,115,29,0
3368,54.41,0,1539,7,0
3369,44.98,1,1433,10,0
3370,47.04,0,1344,7,0
3371,92.99,0,1390,12,0
3372,5.76,1,1684,5,0
3373,8.26,0,231,18,0
3374,33.42,2,1686,25,0
3375,14.07,0,235,8,0
3376,20.66,0,1161,15,0
3377,101.52,1,1101,7,0
3378,20.15,0,396,25,0
3379,14.91,0,284,16,0
3380,110.71,1,1238,5,0
3381,16.62,1,974,16,0
3382,32.36,6,300,1,1
3383,451.79,1,24,4,1
3384,27.04,1,1096,20,0
3385,16.36,1,1308,15,0
3386,7.5,0,544,25,0
3387,58.38,0,1101,24,0
3388,45.62,1,951,25,0
3389,24.86,0,1329,8,0
3390,9.42,0,1702,23,0
3391,56.94,0,400,8,0
3392,27.91,0,1609,14,0
3393,24.03,0,822,19,0
3394,88.72,2,1559,12,0
3395,33.19,0,813,27,0
3396,54.94,1,1712,20,0
3397,66.41,0,585,28,0
3398,66.52,1,327,14,0
3399,32.41,0,727,17,0
3400,27.55,0,285,16,0
3401,43.18,1,946,9,0
3402,9.46,0,826,24,0
3403,25.65,6,214,2,1
3404,72.12,0,1690,16,0
3405,35.28,0,607,18,0
3406,163.67,0,1464,11,0
3407,213.17,4,19,1,1
3408,48.88,1,446,17,0
3409,28.47,1,194,9,0
3410,60.56,1,1010,12,0
3411,5.15,1,1673,8,0
3412,47.51,0,1281,18,0
3413,48.33,1,465,25,0
3414,44.4,0,148,22,0
3415,10.3,1,1676,8,0
3416,10.26,2,1739,6,0
3417,51.6,0,1516,9,0
3418,53.88,0,1691,28,0
3419,30.42,2,150,24,0
3420,274.5,0,6,3,1
3421,60.15,0,1773,24,0
3422,25.06,0,1308,17,0
3423,35.04,4,291,0,1
3424,21.15,2,571,26,0
3425,456.63,0,5,3,1
3426,29.79,0,516,9,0
3427,20.23,0,1705,24,0
3428,11.09,0,1711,29,0
3429,20.95,1,785,7,0
3430,57.77,0,136,11,0
3431,25.92,1,745,13,0
3432,39.34,1,1114,29,0
3433,25.46,0,1083,22,0
3434,117.71,0,1696,17,0
3435,16.18,1,1189,24,0
3436,51.63,0,91,23,0
3437,39.78,0,423,25,0
3438,44.74,1,190,12,0
3439,55.44,0,1403,16,0
3440,38.22,0,573,12,0
3441,63.77,1,118,10,0
3442,10.66,0,1294,5,0
3443,5.0,1,602,8,0
3444,13.06,0,933,16,0
3445,17.66,1,543,6,0
3446,74.98,0,802,9,0
3447,53.32,0,777,13,0
3448,31.97,0,696,23,0
3449,39.53,0,814,15,0
3450,12.51,2,1735,10,0
3451,94.03,1,129,8,0
3452,27.24,1,1694,11,0
3453,30.24,1,118,21,0
3454,32.24,0,751,18,0
3455,16.12,0,812,21,0
3456,33.51,2,218,13,0
3457,23.47,0,249,18,0
3458,9.73,1,1760,11,0
3459,59.94,1,1741,29,0
3460,55.78,0,549,20,0
3461,55.15,0,1144,16,0
3462,31.75,1,115,23,0
3463,85.15,1,762,24,0
3464,28.5,1,1532,20,0
3465,25.11,0,372,13,0
3466,40.03,0,503,14,0
3467,57.8,1,457,13,0
3468,99.27,1,749,20,0
3469,55.88,0,1627,14,0
3470,17.21,2,1280,10,0
3471,270.77,0,22,3,1
3472,25.66,0,174,14,0
3473,56.99,1,501,8,0
3474,107.1,0,562,29,0
3475,80.43,0,1337,10,0
3476,438.08,6,5,2,1
3477,89.28,0,1611,12,0
3478,137.8,0,1276,14,0
3479,15.33,0,1086,5,0
3480,6.13,0,114,9,0
3481,24.22,0,188,24,0
3482,25.81,0,1076,13,0
3483,54.87,1,898,22,0
3484,25.6,0,1713,16,0
3485,32.91,0,827,12,0
3486,48.86,1,1567,18,0
3487,15.34,0,679,28,0
3488,32.01,0,657,16,0
3489,29.66,1,873,17,0
3490,64.83,0,1518,23,0
3491,31.8,1,1190,16,0
3492,31.49,2,120,8,0
3493,22.8,0,1575,9,0
3494,45.36,0,196,11,0
3495,256.05,1,9,1,1
3496,64.38,0,1190,21,0
3497,31.3,2,539,12,0
3498,38.17,1,1544,25,0
3499,64.22,1,996,26,0
3500,29.16,0,310,23,0
3501,59.53,1,1133,22,0
3502,155.56,1,682,23,0
3503,26.73,0,260,26,0
3504,13.5,2,1342,13,0
3505,24.87,0,1663,24,0
3506,11.08,1,460,26,0
3507,153.63,0,1249,27,0
3508,158.18,0,1480,18,0
3509,16.73,0,330,28,0
3510,39.61,0,1416,21,0
3511,20.07,0,642,19,0
3512,55.59,0,232,29,0
3513,72.18,0,683,10,0
3514,17.12,0,566,17,0
3515,50.23,0,306,19,0
3516,22.5,1,418,18,0
3517,18.42,0,387,26,0
3518,23.91,0,996,22,0
3519,39.62,1,1724,24,0
3520,13.08,1,763,27,0
3521,40.83,0,1433,23,0
3522,13.92,0,1075,7,0
3523,11.04,0,835,21,0
3524,96.46,0,896,11,0
3525,148.63,0,1339,24,0
3526,33.0,0,715,22,0
3527,27.25,0,1314,25,0
3528,22.59,1,136,14,0
3529,16.41,1,1127,21,0
3530,53.98,0,464,18,0
3531,10.72,0,803,12,0
3532,41.02,8,49,1,1
3533,29.0,1,1707,7,0
3534,318.94,6,10,5,1
3535,29.75,1,1411,12,0
3536,5.89,0,346,24,0
3537,18.52,1,1449,20,0
3538,75.97,2,765,11,0
3539,26.29,0,420,21,0
3540,297.89,0,7,0,1
3541,18.62,0,1379,6,0
3542,15.97,0,1517,14,0
3543,19.06,0,1572,13,0
3544,24.93,0,500,28,0
3545,15.32,1,1788,5,0
3546,37.22,0,879,9,0
3547,13.87,1,537,14,0
3548,22.07,1,596,8,0
3549,31.75,1,1326,28,0
3550,36.75,0,1357,19,0
3551,5.0,0,157,5,0
3552,22.37,0,460,13,0
3553,15.9,1,430,20,0
3554,45.47,0,547,16,0
3555,24.87,1,1686,7,0
3556,40.3,1,1772,15,0
3557,180.79,0,969,17,0
3558,173.56,1,15,3,1
3559,35.58,8,165,0,1
3560,22.66,1,1426,25,0
3561,21.76,1,541,12,0
3562,11.67,0,232,17,0
3563,256.3,0,1,0,1
3564,293.23,0,27,4,1
3565,82.52,1,1230,10,0
3566,21.36,0,311,12,0
3567,194.13,0,1561,23,0
3568,31.95,1,1271,12,0
3569,30.21,2,996,12,0
3570,34.79,0,918,28,0
3571,14.43,1,614,20,0
3572,10.7,0,1336,6,0
3573,9.17,2,771,17,0
3574,10.61,1,1341,11,0
3575,25.18,1,1521,14,0
3576,40.41,1,487,13,0
3577,73.82,2,1557,16,0
3578,62.65,0,1473,20,0
3579,8.64,0,569,23,0
3580,122.63,2,559,16,0
3581,65.43,0,194,26,0
3582,10.23,0,1628,9,0
3583,70.26,1,245,7,0
3584,19.68,0,536,9,0
3585,483.58,0,19,3,1
3586,13.24,0,770,21,0
3587,190.63,0,595,14,0
3588,32.99,1,1473,14,0
3589,55.05,0,1444,28,0
3590,20.0,7,140,2,1
3591,15.85,1,219,22,0
3592,66.23,0,1414,17,0
3593,105.39,1,1484,26,0
3594,50.73,0,496,20,0
3595,22.99,1,1484,22,0
3596,43.48,1,1732,29,0
3597,66.31,0,156,12,0
3598,22.53,0,334,24,0
3599,12.56,2,905,11,0
3600,38.44,0,290,20,0
3601,53.88,0,1685,20,0
3602,36.94,0,910,15,0
3603,438.33,5,7,4,1
3604,131.35,0,1793,9,0
3605,56.27,0,885,25,0
3606,45.83,0,1690,17,0
3607,23.66,2,1725,5,0
3608,13.18,0,329,10,0
3609,67.83,0,853,18,0
3610,49.39,1,1277,23,0
3611,15.32,0,501,11,0
3612,12.8,1,1355,29,0
3613,68.09,0,954,16,0
3614,92.49,0,111,27,0
3615,215.53,0,3,1,1
3616,22.52,1,1361,14,0
3617,84.94,0,1744,7,0
3618,45.69,0,797,20,0
3619,17.05,0,1571,23,0
3620,6.13,1,1323,9,0
3621,36.62,1,333,11,0
3622,14.7,0,814,10,0
3623,16.94,0,1186,5,0
3624,48.25,0,444,11,0
3625,406.57,4,3,4,1
3626,40.3,1,1669,18,0
3627,135.47,0,1493,19,0
3628,65.19,1,1617,26,0
3629,51.34,0,315,22,0
3630,7.3,1,1621,23,0
3631,200.05,0,8,4,1
3632,8.73,2,466,7,0
3633,45.98,1,1370,26,0
3634,27.22,1,1644,19,0
3635,11.5,1,665,20,0
3636,21.31,1,704,5,0
3637,23.75,0,1780,5,0
3638,43.27,0,1594,29,0
3639,197.85,1,676,26,0
3640,165.77,0,621,23,0
3641,86.52,2,591,13,0
3642,41.12,2,332,13,0
3643,39.79,0,903,24,0
3644,28.49,1,1267,25,0
3645,200.0,0,1170,8,0
3646,12.52,1,1593,9,0
3647,53.6,0,1467,15,0
3648,36.64,0,188,16,0
3649,5.0,2,1597,6,0
3650,51.11,0,1082,21,0
3651,18.16,1,519,12,0
3652,34.18,1,1246,8,0
3653,16.43,0,620,27,0
3654,26.37,1,1090,11,0
3655,17.49,0,470,13,0
3656,28.46,0,289,14,0
3657,20.51,2,1242,17,0
3658,14.31,2,230,18,0
3659,12.91,1,505,5,0
3660,23.44,0,833,26,0
3661,23.28,1,218,27,0
3662,8.05,0,1559,10,0
3663,20.81,0,620,21,0
3664,44.65,1,310,9,0
3665,41.46,0,1447,7,0
3666,13.84,1,461,12,0
3667,18.87,2,381,5,0
3668,9.45,2,442,28,0
3669,51.77,0,218,18,0
3670,32.6,0,252,18,0
3671,54.54,1,721,14,0
3672,19.49,0,123,8,0
3673,11.4,0,1023,26,0
3674,93.07,2,551,14,0
3675,31.99,0,625,22,0
3676,113.28,0,367,23,0
3677,48.63,0,1270,24,0
3678,53.31,0,827,11,0
3679,21.14,1,946,17,0
3680,134.69,1,1623,13,0
3681,48.35,0,829,9,0
3682,31.47,0,1333,23,0
3683,102.18,2,1128,10,0
3684,114.88,1,1423,29,0
3685,19.61,1,1693,15,0
3686,35.9,1,1061,13,0
3687,6.31,1,430,19,0
3688,79.79,0,177,11,0
3689,86.47,0,1362,25,0
3690,18.49,0,372,29,0
3691,45.76,0,602,9,0
3692,22.82,1,720,24,0
3693,62.44,1,706,22,0
3694,5.0,1,993,12,0
3695,119.51,2,1227,5,0
3696,60.74,1,576,27,0
3697,45.91,0,474,8,0
3698,146.58,1,1048,18,0
3699,61.93,0,633,25,0
3700,66.23,0,635,24,0
3701,36.3,2,188,22,0
3702,21.85,0,775,15,0
3703,26.16,0,817,20,0
3704,27.05,1,662,20,0
3705,46.81,1,1642,24,0
3706,43.18,1,905,22,0
3707,6.83,1,694,6,0
3708,59.51,1,1627,7,0
3709,51.93,2,622,6,0
3710,14.45,1,226,23,0
3711,87.27,0,795,6,0
3712,26.76,1,1776,19,0
3713,58.05,0,602,20,0
3714,59.83,0,1462,18,0
3715,27.53,0,1306,6,0
3716,89.24,1,1705,17,0
3717,7.06,1,1725,7,0
3718,47.4,0,159,26,0
3719,118.39,0,1431,14,0
3720,28.54,0,1289,23,0
3721,29.58,0,1478,14,0
3722,6.67,0,1400,7,0
3723,48.57,1,384,16,0
3724,11.53,0,587,23,0
3725,57.57,1,1193,18,0
3726,31.71,1,710,27,0
3727,67.49,0,1445,23,0
3728,106.64,0,884,26,0
3729,32.1,1,1691,18,0
3730,8.21,1,664,28,0
3731,41.22,0,937,8,0
3732,269.75,1,25,0,1
3733,21.19,0,464,14,0
3734,10.0,2,303,25,0
3735,28.93,0,962,8,0
3736,60.59,1,918,16,0
3737,40.8,1,330,12,0
3738,21.24,0,1377,5,0
3739,36.99,0,1091,6,0
3740,52.36,1,228,14,0
3741,9.68,1,287,12,0
3742,17.15,0,1729,28,0
3743,65.2,1,156,12,0
3744,47.39,1,1529,12,0
3745,17.7,0,696,5,0
3746,85.64,0,1608,27,0
3747,60.47,0,1510,6,0
3748,50.14,0,1158,14,0
3749,30.56,1,688,11,0
3750,23.55,2,658,18,0
3751,34.26,1,344,25,0
3752,27.1,1,342,17,0
3753,20.85,0,1641,12,0
3754,54.76,1,366,6,0
3755,14.48,0,1317,8,0
3756,11.45,1,1747,29,0
3757,20.64,1,1192,26,0
3758,31.84,1,100,5,0
3759,46.88,1,579,10,0
3760,91.81,1,208,13,0
3761,62.87,1,245,16,0
3762,36.56,0,564,25,0
3763,10.78,1,193,18,0
3764,15.38,1,292,23,0
3765,5.0,0,773,14,0
3766,143.27,0,939,23,0
3767,25.88,1,388,28,0
3768,31.59,1,213,8,0
3769,45.79,1,986,23,0
3770,54.84,0,1447,26,0
3771,16.57,1,314,19,0
3772,43.35,1,619,11,0
3773,39.18,2,1210,9,0
3774,50.93,0,644,25,0
3775,86.63,0,728,6,0
3776,92.03,0,570,16,0
3777,28.72,0,1234,6,0
3778,28.33,2,1042,6,0
3779,167.01,0,547,19,0
3780,136.91,1,271,24,0
3781,108.89,0,762,21,0
3782,8.91,0,1757,16,0
3783,34.15,0,888,6,0
3784,20.23,0,1018,28,0
3785,9.6,0,1007,18,0
3786,19.82,0,1474,21,0
3787,27.78,0,124,9,0
3788,24.23,2,1248,6,0
3789,142.1,1,1021,29,0
3790,11.0,0,717,21,0
3791,63.23,1,239,29,0
3792,77.1,0,351,17,0
3793,16.03,0,1620,13,0
3794,11.22,0,576,25,0
3795,8.87,0,1428,29,0
3796,26.73,0,1378,28,0
3797,53.5,2,792,23,0
3798,175.31,2,1607,29,0
3799,20.18,6,80,0,1
3800,6.18,2,185,27,0
3801,13.22,0,1369,22,0
3802,14.65,0,901,10,0
3803,9.8,0,1502,18,0
3804,34.25,0,928,12,0
3805,78.31,1,884,9,0
3806,39.84,1,434,8,0
3807,11.56,1,1139,7,0
3808,16.4,0,1557,8,0
3809,24.62,0,1618,15,0
3810,56.85,2,487,13,0
3811,67.49,0,111,25,0
3812,14.54,1,298,11,0
3813,75.24,0,782,21,0
3814,46.36,1,959,5,0
3815,41.37,1,753,13,0
3816,49.1,1,1418,20,0
3817,30.12,1,1276,8,0
3818,13.63,1,243,5,0
3819,25.35,1,1230,15,0
3820,30.94,0,652,22,0
3821,21.04,0,1466,19,0
3822,52.24,1,926,26,0
3823,34.67,0,1142,19,0
3824,22.1,0,845,8,0
3825,28.86,2,1179,26,0
3826,62.6,2,141,19,0
3827,51.01,0,829,18,0
3828,32.92,0,1514,24,0
3829,32.98,1,1701,16,0
3830,6.94,1,1542,21,0
3831,53.06,1,502,8,0
3832,102.49,0,778,22,0
3833,49.19,1,1631,6,0
3834,58.29,1,734,6,0
3835,34.55,2,763,21,0
3836,36.01,0,161,6,0
3837,46.42,1,1078,9,0
3838,57.29,2,1404,20,0
3839,36.59,0,1606,26,0
3840,7.93,0,857,9,0
3841,40.28,0,162,28,0
3842,44.73,1,1528,10,0
3843,49.25,2,1085,18,0
3844,13.8,0,1392,19,0
3845,37.71,1,803,26,0
3846,61.03,1,499,10,0
3847,21.58,0,144,13,0
3848,35.88,0,182,19,0
3849,22.4,1,736,22,0
3850,96.6,0,1153,15,0
3851,25.05,2,1213,17,0
3852,29.01,1,1784,25,0
3853,58.62,0,1534,13,0
3854,43.89,1,1304,6,0
3855,36.09,0,107,18,0
3856,64.07,0,206,14,0
3857,7.02,1,237,25,0
3858,30.87,0,1657,28,0
3859,58.9,1,240,26,0
3860,107.63,0,1420,12,0
3861,200.0,0,1574,23,0
3862,41.42,0,400,11,0
3863,41.06,1,959,8,0
3864,14.58,0,1349,5,0
3865,193.49,1,1101,26,0
3866,28.15,2,841,27,0
3867,7.33,0,620,11,0
3868,125.62,0,529,21,0
3869,62.55,1,1316,10,0
3870,37.6,0,1516,6,0
3871,17.79,1,1225,15,0
3872,37.21,1,359,8,0
3873,88.21,0,1197,6,0
3874,133.61,0,779,27,0
3875,135.16,1,1785,29,0
3876,28.75,0,1375,16,0
3877,12.81,2,984,28,0
3878,49.02,1,1078,10,0
3879,139.88,1,206,10,0
3880,31.41,0,795,29,0
3881,359.11,0,28,2,1
3882,22.28,0,176,23,0
3883,16.93,0,907,12,0
3884,33.28,1,619,7,0
3885,11.78,1,927,20,0
3886,5.0,0,1016,8,0
3887,20.3,2,1674,25,0
3888,21.96,1,166,20,0
3889,21.61,0,853,9,0
3890,14.49,1,767,6,0
3891,17.64,0,1750,11,0
3892,63.19,1,799,17,0
3893,54.56,0,1551,29,0
3894,48.82,0,1540,12,0
3895,11.86,1,137,6,0
3896,11.98,1,1639,22,0
3897,7.16,1,1630,19,0
