parcel_id,order_date,region,driver_id,vehicle_id,parcel_value,parcel_volume,vehicle_health_score,fraud_flag,is_delayed,delivery_date
1183,2024-04-23,TH,1033,234,30.77,44,53.996946300877056,0,0,2024-04-27
1184,2024-02-18,ID,1008,292,118.66,65,74.8440701059101,0,1,2024-02-20
1185,2024-03-21,ID,1062,268,102.79,56,63.97806251191946,0,0,2024-03-22
1186,2024-03-24,VN,1075,253,63.4,71,48.60254090922126,0,1,2024-03-26
1187,2024-04-14,MY,1009,202,1.22,51,48.9772553015446,0,0,2024-04-17
1188,2024-06-25,MY,1009,205,20.88,60,63.56776168597327,0,0,2024-06-26
1189,2024-05-27,VN,1049,286,57.34,57,67.44840282013985,0,0,2024-05-30
1190,2024-04-27,SG,1043,255,6.91,63,92.77949573504614,0,0,2024-04-29
1191,2024-03-26,ID,1047,201,80.74,54,79.45291966265411,0,0,2024-03-29
1192,2024-03-03,ID,1086,281,123.01,56,74.2113371202711,0,0,2024-03-07
1193,2024-04-13,MY,1005,293,21.86,64,82.78497417151229,0,0,2024-04-16
1194,2024-02-18,MY,1087,237,61.18,65,66.27320105570854,0,1,2024-02-22
1195,2024-03-11,VN,1023,255,8.02,49,41.325277247708485,0,0,2024-03-14
1196,2024-01-01,TH,1084,204,58.69,51,47.23357611007575,0,0,2024-01-03
1197,2024-05-20,SG,1094,245,1.08,68,66.34180207253189,0,1,2024-05-24
1198,2024-06-27,PH,1057,210,8.17,64,58.30848891962757,0,0,2024-07-01
1199,2024-05-02,TH,1063,264,61.87,58,80.92906473034179,0,0,2024-05-06
1200,2024-03-02,TH,1093,209,62.21,63,48.038659739967976,0,0,2024-03-03
1201,2024-02-01,MY,1055,240,51.24,55,93.4294989391777,0,0,2024-02-04
1202,2024-06-06,MY,1097,243,32.44,58,56.30757758370756,0,0,2024-06-08
1203,2024-01-29,MY,1081,289,56.18,62,62.566154347003376,0,0,2024-01-30
1204,2024-02-18,TH,1011,232,74.32,65,81.33789080131636,0,1,2024-02-23
1205,2024-06-21,SG,1034,290,169.78,56,73.13180135106907,0,0,2024-06-22
1206,2024-01-30,MY,1070,255,109.75,54,87.01379054734089,0,0,2024-02-01
1207,2024-05-23,ID,1088,211,79.12,60,86.37460071703347,0,0,2024-05-27
1208,2024-06-16,SG,1005,201,59.33,59,93.86581000935895,0,0,2024-06-20
1209,2024-01-19,ID,1064,200,42.68,56,58.487291466989326,0,0,2024-01-22
1210,2024-01-18,SG,1079,264,6.43,42,51.91982545859979,0,0,2024-01-22
1211,2024-01-01,MY,1059,232,9.05,51,100.0,0,0,2024-01-05
1212,2024-03-18,PH,1067,285,85.82,51,42.42541725772741,0,0,2024-03-22
1213,2024-04-24,VN,1028,275,81.31,55,70.1801235495526,0,0,2024-04-27
1214,2024-06-23,MY,1037,235,47.66,55,65.65220192684743,0,0,2024-06-26
1215,2024-04-22,TH,1091,220,28.89,72,92.08619253377614,0,1,2024-04-27
1216,2024-04-23,PH,1021,283,1.32,44,50.187613747527024,0,0,2024-04-25
1217,2024-06-14,TH,1007,235,19.81,67,66.99624860249749,0,1,2024-06-17
1218,2024-06-27,SG,1062,225,27.29,64,52.91760640343051,0,0,2024-06-28
1219,2024-03-03,TH,1095,246,33.26,56,51.68712519028385,0,0,2024-03-07
1220,2024-05-11,PH,1096,294,132.48,56,49.97688365918095,0,0,2024-05-15
1221,2024-05-08,PH,1012,200,5.75,58,79.72421163778304,0,0,2024-05-11
1222,2024-01-08,MY,1026,237,36.58,67,73.11943011839807,0,1,2024-01-12
1223,2024-06-05,ID,1017,213,22.94,51,79.17553112094272,0,0,2024-06-07
1224,2024-02-24,MY,1017,289,230.75,52,56.57355305888075,1,0,2024-02-26
1225,2024-04-12,SG,1076,245,98.98,61,65.00666155954389,0,0,2024-04-13
1226,2024-05-10,TH,1085,241,28.88,59,53.96282703980143,0,0,2024-05-14
1227,2024-02-01,ID,1061,206,404.86,55,53.30891795414152,0,0,2024-02-04
1228,2024-01-10,VN,1013,254,36.08,56,95.90889236408361,0,0,2024-01-11
1229,2024-04-19,PH,1010,255,9.14,49,49.73844804169191,0,0,2024-04-20
1230,2024-06-10,ID,1085,275,40.58,50,55.73708563351424,0,0,2024-06-12
1231,2024-05-03,ID,1099,262,12.82,51,75.53837324778246,0,0,2024-05-07
1232,2024-03-27,MY,1016,223,50.57,59,64.75310850205557,0,0,2024-03-31
1233,2024-02-24,VN,1050,282,138.58,52,71.85504357374056,0,0,2024-02-27
1234,2024-02-01,PH,1095,272,77.14,55,60.75916482053236,0,0,2024-02-05
1235,2024-06-26,SG,1013,298,15.95,56,75.57094571057314,0,0,2024-06-27
1236,2024-05-14,SG,1056,203,17.61,43,62.816091382463384,0,0,2024-05-18
1237,2024-04-02,ID,1092,241,3.59,64,68.99042043010972,0,0,2024-04-06
1238,2024-01-08,ID,1005,295,16.83,67,76.48290855242958,0,1,2024-01-12
1239,2024-03-05,TH,1056,269,4.86,57,67.14795632646911,0,0,2024-03-07
1240,2024-02-26,VN,1003,227,34.6,69,29.402956397668646,0,1,2024-02-28
1241,2024-03-07,PH,1010,291,61.61,52,80.28304944738522,0,0,2024-03-10
1242,2024-03-12,ID,1073,239,69.55,58,73.74915386892354,0,0,2024-03-15
1243,2024-02-23,TH,1091,250,3.07,65,80.02168599449546,0,1,2024-02-28
1244,2024-03-07,VN,1010,228,20.77,52,78.44824578291376,0,0,2024-03-10
1245,2024-02-20,PH,1098,241,17.0,52,57.76338469921963,0,0,2024-02-22
1246,2024-04-06,SG,1078,268,5.51,46,59.26176310545898,0,0,2024-04-07
1247,2024-04-01,TH,1007,204,22.51,52,70.08795254981965,0,0,2024-04-02
1248,2024-01-08,VN,1083,240,17.79,67,54.60555122096332,0,1,2024-01-12
1249,2024-06-10,TH,1058,260,50.32,50,58.09835056758535,0,0,2024-06-11
1250,2024-02-04,ID,1020,254,107.41,57,72.43501279039322,0,0,2024-02-06
1251,2024-04-05,MY,1064,227,30.33,54,93.00797112691309,0,0,2024-04-08
1252,2024-03-28,SG,1092,240,68.65,51,57.55325488076496,0,0,2024-03-31
1253,2024-03-18,ID,1023,208,7.89,51,67.45503068497038,0,0,2024-03-20
1254,2024-02-01,ID,1029,228,112.67,55,69.66664804449113,0,0,2024-02-04
1255,2024-04-29,VN,1098,277,8.28,59,76.99072030014574,0,0,2024-04-30
1256,2024-02-15,TH,1096,237,10.67,66,58.83026576325526,0,1,2024-02-17
1257,2024-05-23,SG,1083,261,5.63,60,64.77255621357249,0,0,2024-05-25
1258,2024-06-13,ID,1056,253,18.53,47,73.55242064203445,0,0,2024-06-17
1259,2024-05-21,VN,1079,251,40.19,41,88.38181820828368,0,0,2024-05-25
1260,2024-02-24,SG,1072,233,221.12,52,53.981063471798855,0,0,2024-02-28
1261,2024-06-24,TH,1094,236,78.84,57,60.926421652661844,0,0,2024-06-26
1262,2024-01-07,ID,1016,248,23.94,45,66.16895650081607,0,0,2024-01-11
1263,2024-03-14,PH,1058,241,42.88,53,100.0,0,0,2024-03-15
1264,2024-01-07,ID,1030,213,48.82,45,70.5684138567409,0,0,2024-01-10
1265,2024-06-09,ID,1063,281,86.5,67,73.61805555213495,0,1,2024-06-14
1266,2024-05-30,SG,1047,232,66.68,62,79.27743527581511,0,0,2024-06-01
1267,2024-03-25,SG,1022,297,42.12,53,58.686470821535735,0,0,2024-03-26
1268,2024-05-26,SG,1069,291,55.31,65,59.27709948749084,0,1,2024-05-31
1269,2024-04-21,SG,1029,299,68.5,52,63.44762924211418,0,0,2024-04-25
1270,2024-05-04,VN,1054,286,7.14,60,54.431636278483865,0,0,2024-05-05
1271,2024-05-26,MY,1006,216,11.19,65,85.33447771050764,0,1,2024-05-29
1272,2024-02-05,VN,1074,274,58.33,49,76.8048108515396,0,0,2024-02-08
1273,2024-01-29,ID,1097,231,95.0,62,68.87811605221292,0,0,2024-01-30
1274,2024-03-22,VN,1011,278,26.32,66,79.33003028841873,0,1,2024-03-26
1275,2024-01-02,TH,1059,267,195.33,53,59.09246167444687,0,0,2024-01-06
1276,2024-05-08,PH,1051,238,12.17,58,77.83301272197542,0,0,2024-05-09
1277,2024-02-16,SG,1026,293,26.95,65,50.52444993329868,0,1,2024-02-21
1278,2024-05-27,TH,1011,209,23.78,57,83.96739102625284,0,0,2024-05-31
1279,2024-01-11,PH,1012,286,133.17,53,38.02024525749074,1,1,2024-01-16
1280,2024-05-09,TH,1071,223,16.8,67,39.56053966596366,0,1,2024-05-14
1281,2024-04-28,ID,1079,299,31.82,54,71.42129719473017,0,0,2024-05-02
1282,2024-05-19,SG,1061,257,10.37,49,52.80744323611377,0,0,2024-05-21
1283,2024-01-20,TH,1028,268,36.83,56,76.0064209076291,0,0,2024-01-24
1284,2024-01-05,ID,1034,263,97.39,46,54.800702526529825,0,0,2024-01-06
1285,2024-02-06,SG,1059,218,18.12,54,72.63967497185156,0,0,2024-02-09
1286,2024-06-14,MY,1028,207,83.25,67,89.28159847762726,0,1,2024-06-16
1287,2024-05-16,ID,1030,270,121.13,63,100.0,1,0,2024-05-17
1288,2024-02-22,VN,1076,239,3.79,51,74.03070169105916,0,0,2024-02-24
1289,2024-06-20,SG,1075,212,70.62,56,65.8140623697206,0,0,2024-06-24
1290,2024-04-08,TH,1060,226,14.74,66,50.04525360945675,0,1,2024-04-12
1291,2024-03-26,PH,1001,281,9.64,54,69.45062451772914,0,0,2024-03-29
1292,2024-04-17,TH,1032,287,45.96,63,54.95634797923617,0,0,2024-04-21
1293,2024-01-24,VN,1071,201,61.14,45,76.8091232083229,0,0,2024-01-27
1294,2024-03-21,VN,1061,215,25.11,56,75.05918454297168,0,0,2024-03-23
1295,2024-06-06,TH,1058,213,2.0,58,54.18946476207122,0,0,2024-06-10
1296,2024-04-29,PH,1039,216,119.68,59,100.0,0,0,2024-05-02
1297,2024-02-28,SG,1048,259,65.61,58,69.80524256645626,0,0,2024-02-29
1298,2024-05-07,ID,1031,269,15.85,56,75.99942024333797,0,0,2024-05-10
1299,2024-04-23,VN,1037,298,34.34,44,49.59083192721573,0,0,2024-04-24
1300,2024-04-24,VN,1091,216,1.41,55,77.9236944246973,0,0,2024-04-28
1301,2024-01-14,VN,1078,244,20.72,57,62.25122545644859,0,0,2024-01-15
1302,2024-01-09,PH,1086,237,36.96,47,56.17724545997959,0,0,2024-01-10
1303,2024-02-09,MY,1087,263,36.41,47,92.38893991195616,0,0,2024-02-11
1304,2024-01-25,PH,1012,205,11.67,68,72.09055462410852,0,1,2024-01-28
1305,2024-04-12,SG,1084,259,74.97,61,76.47454651128908,0,0,2024-04-16
1306,2024-01-22,SG,1053,248,17.75,63,55.80560129755608,0,0,2024-01-24
1307,2024-01-04,SG,1075,220,43.42,55,59.8737723878171,0,0,2024-01-08
1308,2024-06-02,SG,1012,298,15.84,66,73.49803045088774,0,1,2024-06-05
1309,2024-01-29,SG,1038,222,27.68,62,85.71112075624077,0,0,2024-01-30
1310,2024-04-18,TH,1022,275,11.63,63,54.42779955969865,0,0,2024-04-22
1311,2024-04-07,VN,1091,256,50.12,62,71.01479164898173,0,0,2024-04-08
1312,2024-02-06,PH,1013,263,27.72,54,94.27564848501194,0,0,2024-02-09
1313,2024-03-15,TH,1016,228,0.81,63,92.98570598454886,0,0,2024-03-19
1314,2024-03-10,PH,1023,226,1.43,57,63.43549854890536,0,0,2024-03-14
1315,2024-05-25,MY,1057,205,31.85,70,89.13709289148278,0,1,2024-05-30
1316,2024-05-07,ID,1062,220,10.12,56,42.105287595945796,0,0,2024-05-09
1317,2024-03-25,VN,1033,270,43.98,53,84.05605426538996,0,0,2024-03-28
1318,2024-02-11,MY,1050,240,26.23,58,70.00541088035914,0,0,2024-02-13
1319,2024-04-09,TH,1085,279,53.13,55,67.61332050759542,0,0,2024-04-11
1320,2024-02-10,ID,1009,204,152.24,42,80.94066608855269,0,0,2024-02-13
1321,2024-06-14,MY,1071,214,37.62,67,100.0,0,1,2024-06-19
1322,2024-02-03,PH,1020,220,77.41,47,67.13657353575658,0,0,2024-02-05
1323,2024-01-17,ID,1036,257,69.93,71,81.29859985153388,0,1,2024-01-21
1324,2024-06-13,PH,1006,203,127.42,47,68.25192358575336,1,0,2024-06-14
1325,2024-06-01,MY,1089,268,12.04,60,71.83496578358063,0,0,2024-06-05
1326,2024-05-01,TH,1012,206,87.82,59,66.05063127892295,0,0,2024-05-02
1327,2024-03-16,PH,1079,234,117.97,57,46.571948190159105,0,0,2024-03-20
1328,2024-03-27,ID,1029,235,24.94,59,78.19274519090683,0,0,2024-03-31
1329,2024-04-26,MY,1030,214,18.83,54,77.03266981513744,0,0,2024-04-29
1330,2024-04-15,PH,1004,291,151.87,62,94.98695954130835,0,0,2024-04-18
1331,2024-03-26,TH,1031,201,49.39,54,72.92775926648942,0,0,2024-03-27
1332,2024-01-27,VN,1015,256,23.96,51,63.851950160875504,0,0,2024-01-28
1333,2024-02-26,TH,1072,204,78.47,69,77.2524231635654,0,1,2024-02-29
1334,2024-01-31,TH,1021,270,18.15,47,63.753542493917635,0,0,2024-02-02
1335,2024-05-13,VN,1063,285,9.7,58,72.66262788233786,0,0,2024-05-17
1336,2024-06-16,TH,1043,294,39.26,59,89.53399356953484,0,0,2024-06-17
1337,2024-04-07,VN,1039,231,41.76,62,65.32022393225344,0,0,2024-04-09
1338,2024-01-12,VN,1036,271,87.36,69,73.08748200347526,0,1,2024-01-16
1339,2024-02-22,PH,1077,240,30.53,51,68.15863267885963,0,0,2024-02-25
1340,2024-05-17,PH,1015,241,84.26,53,78.50424824815624,0,0,2024-05-18
1341,2024-06-21,VN,1042,274,18.65,56,79.83103784486343,0,0,2024-06-24
1342,2024-05-24,MY,1083,264,42.83,67,67.63883788670552,0,1,2024-05-27
1343,2024-06-02,ID,1062,239,11.69,66,73.45899868063202,0,1,2024-06-05
1344,2024-05-01,MY,1014,282,24.34,59,44.13582626246102,0,0,2024-05-02
1345,2024-02-15,VN,1043,237,97.43,66,58.01904231758253,0,1,2024-02-18
1346,2024-03-04,ID,1089,241,12.17,51,61.824936107984676,0,0,2024-03-05
1347,2024-05-09,PH,1008,236,83.1,67,72.66221202252122,0,1,2024-05-12
1348,2024-02-23,ID,1064,255,16.63,65,100.0,0,1,2024-02-26
1349,2024-04-16,VN,1098,270,1.75,49,82.11392391426519,0,0,2024-04-18
1350,2024-02-20,PH,1043,254,5.82,52,79.70940178876478,0,0,2024-02-21
1351,2024-02-05,ID,1019,288,68.5,49,74.12476579434872,0,0,2024-02-06
1352,2024-04-24,ID,1069,253,15.2,55,70.50039249084931,0,0,2024-04-26
1353,2024-01-26,MY,1073,221,53.09,61,60.15887551771757,0,0,2024-01-28
1354,2024-01-29,ID,1032,226,60.07,62,65.90281658394903,0,0,2024-01-31
1355,2024-05-28,VN,1079,246,21.17,71,52.611952127951426,0,1,2024-06-01
1356,2024-01-11,SG,1099,237,32.21,53,74.67852960278874,0,0,2024-01-15
1357,2024-02-09,SG,1005,238,25.86,47,66.14255583744757,0,0,2024-02-13
1358,2024-01-11,SG,1082,214,147.2,53,64.84233658331799,0,0,2024-01-14
1359,2024-06-12,VN,1030,265,19.28,68,66.31410573462117,0,1,2024-06-17
1360,2024-04-22,SG,1065,260,10.13,72,50.77164628089787,0,1,2024-04-27
1361,2024-02-08,MY,1017,259,22.75,69,57.94338515879211,0,1,2024-02-13
1362,2024-02-23,VN,1027,207,55.36,65,89.79104829252134,0,1,2024-02-26
1363,2024-04-07,PH,1067,243,59.76,62,71.7149664858901,0,0,2024-04-10
1364,2024-02-24,VN,1064,242,128.89,52,70.20960523344692,0,0,2024-02-26
1365,2024-04-20,VN,1079,205,106.75,61,37.726884044574916,0,1,2024-04-25
1366,2024-05-31,ID,1044,283,17.01,62,74.94686771868206,0,0,2024-06-03
1367,2024-05-29,ID,1057,226,30.36,46,84.73725855004272,0,0,2024-06-01
1368,2024-03-09,ID,1046,244,68.77,66,63.42511855785034,0,1,2024-03-12
1369,2024-02-25,TH,1065,222,124.17,47,62.54521420564331,0,0,2024-02-26
1370,2024-02-02,MY,1051,280,20.56,47,71.10659295594539,0,0,2024-02-05
1371,2024-02-05,VN,1035,212,29.39,49,73.30391504456335,0,0,2024-02-06
1372,2024-05-27,VN,1000,267,114.87,57,55.76644065906872,0,0,2024-05-31
1373,2024-03-21,ID,1038,283,22.2,56,82.8039723138973,0,0,2024-03-24
1374,2024-04-18,VN,1086,263,32.75,63,75.11430014302803,0,0,2024-04-19
1375,2024-06-02,PH,1089,224,117.43,66,77.8322479317008,0,1,2024-06-04
1376,2024-03-13,VN,1074,285,81.04,52,53.59158103569118,0,0,2024-03-15
1377,2024-02-09,SG,1000,251,13.95,47,65.71758695070484,0,0,2024-02-10
1378,2024-01-17,PH,1074,247,19.64,71,85.97491145981905,0,1,2024-01-22
1379,2024-05-08,PH,1087,260,21.77,58,84.46759589894154,0,0,2024-05-12
1380,2024-03-01,VN,1073,216,121.94,47,41.89877314581773,0,0,2024-03-04
1381,2024-06-19,TH,1013,239,342.18,58,53.751733778394396,0,0,2024-06-21
1382,2024-04-13,ID,1077,274,74.36,64,57.37674577714781,0,0,2024-04-15
1383,2024-02-11,MY,1070,288,33.11,58,69.81629588539987,0,0,2024-02-13
1384,2024-01-25,MY,1022,268,0.51,68,47.37290139819386,0,1,2024-01-30
1385,2024-02-08,SG,1042,284,59.78,69,86.55107178967387,0,1,2024-02-10
1386,2024-02-04,MY,1021,225,24.66,57,58.70548731693264,0,0,2024-02-08
1387,2024-05-10,MY,1059,279,50.12,59,76.64910259788346,0,0,2024-05-14
1388,2024-04-17,ID,1099,255,46.66,63,73.73339979482844,0,0,2024-04-18
1389,2024-06-20,ID,1026,239,32.78,56,59.113161027514195,0,0,2024-06-24
1390,2024-06-27,TH,1055,284,144.47,64,72.15336263022262,0,0,2024-06-30
1391,2024-04-11,SG,1001,295,1.17,47,76.52049789191886,0,0,2024-04-14
1392,2024-04-07,MY,1038,267,62.26,62,77.42736472131888,0,0,2024-04-10
1393,2024-01-12,TH,1050,207,26.37,69,99.79518618266687,0,1,2024-01-16
1394,2024-01-19,SG,1018,272,62.55,56,58.551945710865155,0,0,2024-01-22
1395,2024-04-10,PH,1061,244,56.23,65,85.0994510919819,0,1,2024-04-13
1396,2024-02-13,MY,1070,216,0.51,48,42.12385891511083,0,0,2024-02-17
1397,2024-02-18,MY,1075,240,16.8,65,74.31418824722489,0,1,2024-02-20
1398,2024-01-17,ID,1066,276,10.48,71,50.35840303831064,0,1,2024-01-20
1399,2024-03-14,VN,1062,208,9.14,53,97.13546549024021,0,0,2024-03-15
1400,2024-02-26,SG,1004,269,65.19,69,59.02775468202102,0,1,2024-03-02
1401,2024-02-24,MY,1071,290,13.69,52,55.17166401232282,0,0,2024-02-26
1402,2024-02-16,SG,1077,223,32.19,65,50.446545484533495,0,1,2024-02-18
1403,2024-01-12,TH,1060,272,14.18,69,92.9205815917992,0,1,2024-01-16
1404,2024-03-02,TH,1099,210,43.4,63,80.54077955630393,0,0,2024-03-04
1405,2024-03-20,VN,1070,234,63.75,46,61.3523507086588,0,0,2024-03-23
1406,2024-03-23,MY,1006,228,20.1,42,67.77337031733836,0,0,2024-03-25
1407,2024-01-08,ID,1049,207,46.19,67,65.59960536154247,0,1,2024-01-13
1408,2024-05-28,MY,1045,216,87.11,71,75.40429908713998,0,1,2024-05-31
1409,2024-03-21,SG,1095,270,4.95,56,46.73802077416463,0,0,2024-03-25
1410,2024-04-27,PH,1071,211,62.01,63,30.873018275802792,0,1,2024-04-30
1411,2024-01-25,TH,1075,278,19.51,68,68.44030113986366,0,1,2024-01-30
1412,2024-03-29,SG,1073,292,6.54,55,63.198681317421226,0,0,2024-04-01
1413,2024-01-12,VN,1013,249,39.44,69,69.15634381565773,0,1,2024-01-17
1414,2024-05-22,TH,1072,223,12.83,54,50.739199014288445,0,0,2024-05-25
1415,2024-02-28,ID,1093,236,86.12,58,57.56325573614783,0,0,2024-03-01
1416,2024-06-02,TH,1068,277,2.19,66,85.99570855955265,0,1,2024-06-05
1417,2024-04-18,PH,1064,210,5.19,63,79.19053015741967,0,0,2024-04-20
1418,2024-01-26,MY,1064,298,36.8,61,85.1394518950883,0,0,2024-01-28
1419,2024-02-16,PH,1056,280,44.45,65,29.577665017067346,0,1,2024-02-20
1420,2024-02-01,PH,1061,258,65.45,55,60.47032324626897,0,0,2024-02-02
1421,2024-01-10,MY,1019,254,15.01,56,78.93529339164674,0,0,2024-01-11
1422,2024-01-16,TH,1074,226,92.18,51,80.1332806093726,0,0,2024-01-20
1423,2024-05-24,VN,1025,266,153.03,67,57.92153090549634,0,1,2024-05-27
1424,2024-05-30,MY,1043,259,34.56,62,56.426197755112995,0,0,2024-06-01
1425,2024-01-26,MY,1066,201,71.47,61,58.028384303733844,0,0,2024-01-27
1426,2024-03-26,ID,1069,267,37.21,54,76.3833603797458,0,0,2024-03-27
1427,2024-05-14,TH,1061,217,3.6,43,65.41234533378733,0,0,2024-05-16
1428,2024-01-14,MY,1044,219,19.73,57,68.33627353549923,0,0,2024-01-16
1429,2024-03-19,VN,1010,284,4.58,53,84.0439055865764,0,0,2024-03-20
1430,2024-04-26,SG,1071,262,224.95,54,83.89740764314033,0,0,2024-04-29
1431,2024-01-07,TH,1092,277,13.01,45,63.82052433185297,0,0,2024-01-09
1432,2024-05-16,ID,1073,271,50.52,63,67.05323378434512,0,0,2024-05-17
1433,2024-04-24,PH,1033,201,16.73,55,61.69972433736683,0,0,2024-04-27
1434,2024-06-24,MY,1087,289,52.96,57,58.13465441959423,0,0,2024-06-25
1435,2024-03-12,VN,1045,282,11.81,58,47.509260662537066,0,0,2024-03-14
1436,2024-02-28,TH,1080,241,76.92,58,81.6385657917407,0,0,2024-03-03
1437,2024-03-22,VN,1031,227,5.87,66,60.546457019119266,0,1,2024-03-24
1438,2024-04-25,VN,1074,228,112.76,59,58.762017752069724,0,0,2024-04-29
1439,2024-06-15,PH,1097,268,91.76,49,74.68195618788167,0,0,2024-06-19
1440,2024-05-25,ID,1087,227,56.79,70,68.17205224646096,0,1,2024-05-28
1441,2024-04-12,TH,1004,259,3.49,61,74.29837835044111,0,0,2024-04-15
1442,2024-01-17,MY,1062,289,11.7,71,38.37114424964238,0,1,2024-01-22
1443,2024-01-14,ID,1028,204,98.08,57,68.4272096433834,0,0,2024-01-17
1444,2024-06-07,MY,1047,214,6.5,46,63.227423369329095,0,0,2024-06-09
1445,2024-05-31,SG,1097,272,8.48,62,73.95976445375817,0,0,2024-06-02
1446,2024-04-17,VN,1015,231,39.26,63,77.19451849376185,0,0,2024-04-19
1447,2024-02-14,SG,1024,251,16.02,50,89.53003992552516,0,0,2024-02-17
1448,2024-04-07,VN,1071,289,12.56,62,53.50197062912001,0,0,2024-04-08
1449,2024-05-10,PH,1028,236,42.88,59,58.47343753905099,0,0,2024-05-14
1450,2024-02-06,ID,1051,214,23.31,54,74.51644666659678,0,0,2024-02-08
1451,2024-06-19,MY,1045,240,7.57,58,83.50554854595913,0,0,2024-06-23
1452,2024-06-16,PH,1024,203,38.27,59,67.30137210369784,0,0,2024-06-19
1453,2024-04-17,MY,1022,252,24.47,63,77.46545209445455,0,0,2024-04-20
1454,2024-02-08,ID,1033,299,66.31,69,73.33063852948182,0,1,2024-02-13
1455,2024-01-15,TH,1066,283,5.42,65,88.95339916904325,0,1,2024-01-17
1456,2024-04-29,SG,1093,226,48.46,59,66.74395629027956,0,0,2024-05-01
1457,2024-01-04,SG,1033,220,28.68,55,66.44495197016876,0,0,2024-01-05
1458,2024-04-02,MY,1031,259,26.05,64,53.579156736404734,0,0,2024-04-06
1459,2024-06-01,MY,1028,285,13.22,60,72.2611235294891,0,0,2024-06-03
1460,2024-05-20,MY,1008,263,1.54,68,75.00343715805755,0,1,2024-05-23
1461,2024-06-09,ID,1065,270,94.09,67,93.35141299175838,0,1,2024-06-14
1462,2024-01-16,TH,1056,246,19.76,51,53.48558577456056,0,0,2024-01-18
1463,2024-06-18,SG,1038,253,57.14,58,56.607653251645615,0,0,2024-06-19
1464,2024-04-17,PH,1006,230,147.43,63,69.56892337889798,0,0,2024-04-20
1465,2024-05-05,VN,1068,216,41.62,60,89.93846581795559,0,0,2024-05-08
1466,2024-02-24,ID,1007,249,25.3,52,88.21790546632212,0,0,2024-02-28
1467,2024-06-18,SG,1095,206,15.62,58,78.20658893146435,0,0,2024-06-21
1468,2024-02-03,TH,1017,282,135.94,47,55.52161436700005,0,0,2024-02-06
1469,2024-06-06,ID,1081,227,57.3,58,65.64493547137545,0,0,2024-06-10
1470,2024-01-13,PH,1048,209,54.72,58,92.40035783322664,0,0,2024-01-17
1471,2024-05-20,SG,1015,226,27.77,68,63.93682128099669,0,1,2024-05-23
1472,2024-01-18,ID,1020,212,93.23,42,82.58719868756286,0,0,2024-01-22
1473,2024-06-08,SG,1009,265,62.53,56,77.83318339768218,0,0,2024-06-09
1474,2024-04-05,SG,1003,285,16.65,54,55.42392981217442,0,0,2024-04-09
1475,2024-05-02,TH,1043,283,45.76,58,58.51743874328752,0,0,2024-05-04
1476,2024-02-08,VN,1007,259,28.12,69,53.60350175761865,0,1,2024-02-11
1477,2024-02-15,TH,1054,242,0.33,66,70.34700278626318,0,1,2024-02-20
1478,2024-01-29,SG,1018,268,82.42,62,56.7546316320072,0,0,2024-01-30
1479,2024-03-02,ID,1063,262,6.55,63,78.79204395644587,0,0,2024-03-04
1480,2024-01-16,PH,1039,269,35.66,51,73.8634890190794,0,0,2024-01-17
1481,2024-04-30,TH,1050,298,20.49,45,74.89439836607187,0,0,2024-05-02
1482,2024-01-10,VN,1008,264,20.93,56,69.6420247266326,0,0,2024-01-13
1483,2024-06-06,SG,1029,298,32.44,58,89.29736629468118,0,0,2024-06-08
1484,2024-06-01,PH,1055,266,290.84,60,73.37507354685042,1,0,2024-06-03
1485,2024-04-12,TH,1080,253,26.24,61,48.225140477218915,0,0,2024-04-14
1486,2024-03-24,TH,1043,235,10.06,71,86.3879224271715,0,1,2024-03-27
1487,2024-05-12,TH,1058,270,47.54,49,89.93981922872548,0,0,2024-05-14
1488,2024-03-05,TH,1014,292,13.48,57,88.73032491493342,0,0,2024-03-09
1489,2024-06-25,PH,1067,214,5.58,60,30.072108338880383,0,1,2024-06-30
1490,2024-01-03,ID,1069,274,2.57,49,63.027220286944335,0,0,2024-01-04
1491,2024-06-21,VN,1060,217,1.16,56,74.05398076512074,0,0,2024-06-24
1492,2024-05-21,VN,1079,203,28.21,41,68.97519380487796,0,0,2024-05-25
1493,2024-04-29,SG,1089,287,27.82,59,66.58540901129774,0,0,2024-05-02
1494,2024-06-06,MY,1022,210,10.26,58,79.6067496359407,0,0,2024-06-07
1495,2024-03-08,ID,1076,205,76.63,57,77.75825123063655,0,0,2024-03-09
1496,2024-05-25,SG,1046,250,6.92,70,72.36524698303045,0,1,2024-05-28
1497,2024-02-06,SG,1016,257,123.44,54,80.87132632352359,1,0,2024-02-10
1498,2024-06-01,TH,1056,259,44.29,60,75.95401910531783,0,0,2024-06-03
1499,2024-06-24,MY,1053,217,1.4,57,64.70362634004482,0,0,2024-06-26
1500,2024-03-13,MY,1090,278,164.8,52,84.95729769430149,0,0,2024-03-14
1501,2024-05-22,ID,1051,266,18.4,54,30.85075868578221,0,1,2024-05-25
1502,2024-02-18,MY,1021,216,29.89,65,58.70265083670701,0,1,2024-02-20
1503,2024-04-30,SG,1082,296,16.72,45,89.05127107768978,0,0,2024-05-04
1504,2024-03-28,MY,1038,233,65.18,51,100.0,0,0,2024-04-01
